NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
10083563,B,A,A,D,A,B,D,B,B,C,B,B,A,A,C,A,A,B,C,B,C,A,D,D,C
10206065,B,B,B,C,B,D,C,A,D,B,C,A,A,B,A,A,B,C,D,A,A,A,B,B,B
20063730,B,D,B,C,A,B,B,C,B,A,C,D,B,B,A,A,A,A,B,C,B,A,D,D,B
20209812,B,B,B,D,D,D,C,C,A,B,C,A,A,C,C,C,D,D,D,A,A,A,D,D,A
20300270,B,A,B,C,A,A,C,C,D,D,C,A,A,B,B,C,D,A,B,A,A,A,D,D,D
10095406,B,A,B,B,A,B,B,B,D,B,C,A,A,B,C,A,D,D,C,B,B,B,D,C,B
10132391,B,B,D,B,B,A,C,B,C,A,B,A,A,C,D,C,A,B,D,B,B,D,D,C,D
10150036,B,B,B,D,B,C,D,A,D,B,C,A,C,C,C,B,C,C,D,B,A,B,D,A,C
10351062,B,A,D,D,C,C,A,B,D,A,C,A,B,D,A,A,D,A,B,C,A,A,D,D,B
10040852,B,D,B,B,C,D,C,A,C,B,D,A,C,A,A,C,C,B,C,B,D,B,C,D,B
20123493,B,A,B,D,A,B,D,B,A,A,B,D,B,C,A,C,D,C,C,D,B,B,D,C,C
10373143,B,A,D,A,A,D,D,C,D,D,D,D,B,C,A,A,D,A,D,C,A,C,D,B,B
20249718,B,A,B,B,A,D,C,B,B,B,B,A,A,C,C,A,B,A,C,B,A,A,B,D,B
20324208,B,D,B,B,B,B,C,D,D,B,C,C,D,A,D,C,D,D,C,B,A,A,D,B,C
20176534,B,B,D,A,A,A,D,C,A,D,C,A,B,C,C,A,B,C,A,B,B,A,B,D,D
20289504,B,B,B,A,A,C,B,B,B,C,D,B,D,B,A,B,C,B,D,C,C,B,B,D,C
20211323,B,D,B,C,B,C,C,B,C,D,D,D,A,C,D,C,D,C,D,B,C,B,D,A,C
10022812,B,A,D,A,C,B,C,A,A,A,C,A,D,C,C,A,B,A,B,A,A,B,D,B,B
19886542,B,B,B,B,A,C,A,C,B,D,C,D,C,B,B,C,B,A,A,C,B,D,D,D,C
20345455,B,B,D,C,B,D,C,B,A,A,C,A,B,B,C,A,B,A,B,B,A,A,D,A,B
20387769,B,D,D,B,A,A,A,D,D,D,C,A,C,B,B,C,B,A,B,D,B,B,A,C,B
10092588,B,D,B,D,A,D,C,B,D,C,C,B,A,D,A,C,A,B,D,B,B,B,D,A,B
20285573,B,B,B,A,B,B,D,C,A,D,D,A,D,B,D,C,D,A,D,B,A,B,D,D,D
20015743,B,A,B,A,D,B,C,D,A,A,C,A,A,D,C,C,B,B,D,A,C,C,D,A,A
20407548,B,C,B,C,A,D,C,C,D,C,C,B,D,B,B,C,C,A,C,A,A,A,D,D,B
20175142,B,A,B,D,B,A,B,D,B,C,B,D,C,A,D,C,D,B,C,C,D,D,D,A,D
10148437,B,A,B,C,D,D,C,A,D,A,B,A,B,A,B,A,A,A,A,A,A,A,D,A,A
10142120,B,D,B,A,B,D,C,C,D,C,C,A,C,C,A,C,B,D,C,B,A,A,D,B,B
10132534,B,B,D,C,A,A,C,A,A,A,A,A,A,C,A,A,A,D,D,C,D,D,D,D,D
20084302,B,B,C,A,D,D,D,B,A,B,C,A,B,B,D,A,D,C,C,B,A,A,B,A,B
10091206,B,B,B,D,D,B,C,B,B,C,C,A,C,A,D,C,A,D,D,C,A,A,D,C,B
20354491,B,D,D,D,B,B,D,A,D,A,B,D,A,B,A,C,D,A,C,C,A,B,D,D,B
20230581,B,A,B,B,C,C,C,B,D,C,D,A,B,A,A,A,C,A,B,C,A,B,D,A,B
20350931,B,C,D,D,C,B,C,B,C,C,B,D,C,C,C,C,A,A,B,B,A,B,D,C,C
20340981,B,B,B,D,B,D,C,B,A,C,B,A,A,B,D,C,D,D,B,B,A,A,D,C,B
10060430,B,C,B,C,D,D,C,C,A,B,C,D,A,B,C,C,B,A,C,A,A,A,D,B,B
20407735,B,C,B,A,D,D,C,B,D,B,C,A,A,B,A,A,B,D,C,B,A,B,D,D,B
10056818,B,D,B,D,C,C,C,B,A,B,B,A,C,A,D,C,C,D,D,A,A,B,B,C,B
20341569,B,B,D,D,A,B,C,B,A,A,C,A,A,C,A,A,C,A,B,A,A,A,D,A,B
20334279,B,B,B,B,B,C,C,A,A,B,A,A,B,A,A,C,A,A,B,A,A,A,D,D,C
20337212,B,A,B,B,B,A,C,B,B,A,B,B,A,B,C,A,B,D,C,A,A,C,D,B,C
20257309,B,B,B,D,B,D,C,B,D,B,A,D,D,B,D,C,A,A,C,B,A,A,D,D,D
20313829,B,B,B,D,D,D,B,B,B,D,C,A,B,B,B,A,A,A,B,B,A,A,B,D,D
10147971,B,A,B,A,B,D,B,B,D,C,B,A,D,A,C,A,B,B,D,B,A,D,D,B,A
20336820,B,B,B,D,A,A,C,B,A,C,C,A,B,A,A,C,C,A,A,A,C,B,D,C,B
20400151,B,A,B,A,B,D,C,B,D,A,C,A,C,B,C,C,C,C,C,B,A,A,D,D,B
20381411,B,D,B,A,D,D,C,B,A,C,D,D,A,C,C,C,A,D,B,A,C,A,D,A,B
20214933,B,A,B,D,D,D,D,C,D,A,C,A,B,B,A,A,D,D,B,A,D,A,D,A,B
10014502,B,C,B,B,C,D,C,B,A,A,C,A,B,B,C,C,C,C,C,B,A,B,D,A,B
20246573,B,A,A,B,D,D,A,B,A,A,C,A,C,A,A,A,D,B,D,C,D,A,D,A,B
10097457,B,B,B,C,A,B,D,C,D,A,C,B,B,A,A,D,B,B,C,D,C,A,A,A,B
20243834,B,A,B,D,B,B,C,B,C,A,C,A,C,A,B,C,B,C,B,A,A,C,D,D,C
20300279,B,D,B,B,D,B,D,B,C,A,D,A,B,D,D,C,D,A,C,C,A,D,D,D,B
20300272,B,A,B,D,B,D,C,B,D,D,C,A,A,B,C,C,C,A,B,C,A,A,D,A,B
20248134,B,D,A,B,C,B,B,D,D,B,B,C,C,B,C,A,D,A,B,D,A,B,A,A,B
20240650,B,A,B,D,D,B,D,B,C,A,C,A,D,C,B,C,B,D,C,B,A,A,D,A,B
20129967,B,B,C,C,D,A,D,D,C,A,D,B,D,A,B,A,D,D,C,A,C,B,D,D,D
20249353,B,A,B,A,A,D,C,B,D,C,C,C,D,A,D,A,D,A,C,C,A,A,D,D,B
10279388,B,D,D,C,A,D,C,B,C,B,D,A,B,A,A,A,D,C,B,B,A,C,D,A,B
10104745,B,B,B,D,A,A,D,C,A,C,C,D,A,A,A,A,A,A,D,C,B,B,D,D,D
20203522,B,D,B,B,D,D,B,B,A,A,B,A,B,A,A,B,B,C,D,B,A,A,A,D,B
10106301,B,D,B,B,A,B,D,A,D,D,C,D,A,A,C,C,B,A,D,D,A,B,B,D,B
10181723,B,C,B,D,A,D,C,B,A,A,D,A,C,A,D,C,C,D,C,C,A,A,D,D,B
20343001,B,A,B,A,D,B,D,B,C,A,B,B,A,A,A,C,D,D,B,C,C,C,D,A,C
20283979,B,A,B,A,A,A,D,C,A,A,C,A,C,C,C,B,D,A,B,C,A,B,D,A,B
10317436,B,D,D,D,A,A,C,D,A,C,C,B,A,D,C,C,A,A,C,C,A,C,D,C,D
10297796,B,A,B,D,C,D,A,B,A,B,B,C,B,B,A,A,D,A,D,D,A,A,A,A,D
10351168,B,A,A,D,C,B,D,B,D,A,C,A,B,B,C,B,D,A,B,D,A,C,D,A,B
20226665,B,A,B,D,B,D,C,B,A,A,D,D,C,B,C,C,C,D,C,B,A,A,D,D,B
10349642,B,C,B,D,B,D,C,C,A,A,A,A,C,B,D,C,C,C,C,A,A,A,D,D,B
10025087,B,B,B,C,A,A,C,B,C,C,C,D,A,A,C,A,A,A,B,A,A,A,D,B,D
10401071,B,B,B,B,A,A,C,D,A,A,C,B,B,A,C,C,D,D,A,D,B,A,D,D,B
10023877,B,A,D,D,B,B,A,A,B,B,B,D,C,B,D,C,B,D,C,A,A,B,D,D,B
20060411,B,A,B,A,B,D,C,B,D,C,C,A,D,C,D,B,C,C,A,B,A,A,B,D,B
20088799,B,C,B,C,D,A,A,B,A,B,C,C,B,B,D,A,B,D,B,C,A,A,A,D,B
20229371,B,D,D,D,A,B,D,B,A,C,B,D,B,B,C,C,C,D,B,C,A,D,A,D,B
20301972,B,A,D,D,C,A,C,B,A,A,C,A,A,B,C,C,A,A,D,B,A,A,D,A,B
10140513,B,B,B,A,B,B,C,B,A,C,B,A,A,C,C,C,C,A,B,B,A,C,D,D,C
10193693,B,A,B,A,D,C,A,B,A,A,C,C,A,C,A,C,C,D,D,A,A,B,D,B,B
10101779,B,C,D,B,C,D,D,C,D,B,D,C,C,B,C,C,A,A,D,D,A,A,B,C,A
20057026,B,B,B,A,C,C,D,D,D,A,C,D,D,A,A,A,D,A,D,B,A,B,C,A,B
20295413,B,C,D,D,A,B,B,B,D,C,C,C,B,D,C,C,D,C,D,B,D,A,D,D,A
20214987,B,A,B,A,A,B,C,B,B,C,C,A,A,A,D,A,A,A,B,C,A,A,D,A,B
10135891,B,A,B,D,D,D,C,B,A,C,C,D,B,A,C,C,A,A,B,B,C,A,D,B,C
10331255,B,C,A,A,D,C,C,B,A,A,D,D,B,C,A,C,D,B,D,B,B,A,D,C,C
20276711,B,D,D,D,D,A,C,B,A,A,C,A,A,A,B,A,A,A,A,C,A,A,D,D,C
20265715,B,A,C,B,A,B,D,A,D,C,B,A,C,A,A,B,B,D,C,A,C,A,A,B,B
20370825,B,C,B,B,D,D,C,B,D,A,C,A,B,A,A,C,A,A,D,A,A,A,D,D,B
20250781,B,A,D,C,A,A,D,B,D,A,C,A,A,C,C,C,D,A,D,C,D,C,D,A,D
10114704,B,C,B,D,A,D,B,B,C,A,C,A,C,D,C,D,C,C,B,C,D,D,D,A,B
20332082,B,A,B,D,B,B,C,B,D,A,C,B,B,B,B,C,A,B,A,D,D,B,D,D,A
20301071,B,D,D,C,A,B,B,C,A,A,C,A,A,C,C,C,B,C,A,A,A,A,A,A,D
10083834,B,A,B,B,C,D,C,D,C,A,D,C,A,C,A,C,D,B,C,D,D,A,D,A,B
10212809,B,B,B,D,B,D,C,B,D,A,C,A,D,A,D,A,C,C,B,B,A,A,D,D,D
10019478,B,A,B,A,B,A,A,B,B,A,B,A,A,A,B,A,A,A,A,A,A,A,B,A,A
10181396,B,B,B,C,B,B,C,B,C,B,C,B,D,B,B,A,D,B,B,C,A,A,A,D,D
10137237,B,B,D,D,D,C,B,B,C,A,B,D,A,C,C,C,B,A,B,C,C,D,D,D,A
20163372,B,A,B,B,B,D,D,B,A,A,B,A,C,A,D,C,C,C,D,A,A,B,D,A,B
10342808,B,A,B,C,D,D,D,A,A,A,C,A,A,A,D,C,A,D,C,D,C,A,D,D,B
20340746,B,D,C,D,A,D,D,A,D,A,C,D,C,A,A,B,C,C,D,B,A,A,D,D,B
20338521,B,D,D,A,D,D,C,B,A,B,B,A,C,C,D,C,A,D,B,B,A,A,D,D,B
20255797,B,D,B,D,B,D,C,B,D,C,B,A,B,B,A,C,D,C,D,A,C,A,C,C,C
20402980,B,A,A,B,B,C,D,D,B,C,C,C,C,B,B,C,D,B,C,B,D,B,C,B,B
20330139,B,B,B,C,B,D,C,B,A,D,D,D,C,B,B,C,A,C,D,A,D,B,D,D,B
10370223,B,B,C,B,B,B,B,C,A,C,D,D,C,C,D,D,C,A,C,B,A,B,C,D,B
20389799,B,D,B,A,C,C,D,A,D,C,D,C,A,B,C,D,B,C,D,A,D,C,B,A,C
20289921,B,D,C,D,B,A,C,B,A,C,B,C,C,B,A,A,C,A,C,C,A,C,D,D,A
20196337,B,A,B,C,D,A,C,B,A,B,C,D,C,D,A,B,C,B,D,D,A,A,C,C,C
10095386,B,C,B,D,A,D,B,B,B,A,D,B,A,C,A,A,C,A,A,B,A,D,C,B,B
10157610,B,C,B,D,A,D,C,B,C,A,D,D,B,B,C,C,B,C,B,C,A,A,D,A,B
10108011,B,A,D,C,D,D,C,B,A,B,C,D,D,C,C,C,A,A,B,A,A,A,D,D,B
20297066,B,A,D,B,D,A,C,B,D,D,B,A,B,D,A,A,A,D,D,C,D,C,D,D,D
10043744,B,B,D,D,C,D,C,A,A,B,C,A,C,A,C,A,A,A,C,C,B,B,D,B,D
20296261,B,C,D,D,A,C,A,B,B,A,B,A,A,B,C,C,C,B,A,B,C,A,D,D,C
20190824,B,D,B,D,A,D,A,B,A,A,D,A,A,D,A,C,C,A,D,D,A,A,D,D,B
10308397,B,C,B,B,D,A,C,C,A,A,C,D,A,C,B,C,C,A,B,A,A,A,D,D,B
10358778,B,B,B,B,D,D,D,C,D,C,B,C,A,A,B,C,B,D,C,B,C,A,D,D,A
10114897,B,B,B,B,A,D,C,B,D,A,B,A,A,B,D,C,C,C,B,A,A,C,A,D,B
20185757,B,A,A,B,B,B,C,B,A,A,C,A,A,C,C,C,D,A,D,A,A,B,D,C,A
20248888,B,A,B,B,A,A,A,B,B,A,C,C,B,A,A,C,C,B,D,A,B,D,A,A,C
10386482,B,B,B,B,B,D,C,B,D,A,B,A,A,B,A,C,B,A,B,D,A,A,D,D,B
10029073,C,D,D,D,A,D,D,C,D,C,A,D,C,A,A,C,D,A,D,B,A,A,D,C,D
2687461,C,A,C,D,A,A,B,B,D,B,B,D,A,D,C,B,C,C,B,D,C,C,B,D,B
10097888,C,A,B,D,A,A,C,D,A,A,B,C,C,C,B,C,A,B,A,B,A,C,B,B,C
20293161,C,D,A,D,A,A,C,A,A,D,B,D,C,C,D,A,D,B,C,C,C,A,D,D,B
10110553,C,C,A,A,A,A,C,D,B,B,C,C,B,C,B,A,A,B,B,A,C,B,B,A,A
10088209,C,D,C,D,B,C,B,B,A,A,C,D,A,A,C,B,C,B,D,C,B,C,A,B,B
19841872,C,D,C,D,B,B,D,C,B,A,C,C,A,A,C,B,C,B,B,C,D,C,A,B,B
19892524,C,C,C,A,B,D,C,B,B,A,C,A,C,A,B,B,B,C,A,C,B,A,C,D,B
10170014,C,A,B,C,A,C,C,B,B,C,C,A,B,A,A,B,A,A,C,C,A,B,C,A,A
10418663,C,C,D,A,C,D,C,D,B,A,B,D,D,D,B,A,C,D,D,A,C,C,B,B,A
19977590,C,A,B,A,A,B,D,A,B,B,B,D,B,B,A,C,B,C,B,D,B,B,A,B,B
10023314,C,A,B,C,C,B,D,C,D,A,C,D,A,B,C,C,C,A,B,B,D,B,B,B,B
19986890,C,B,B,A,C,D,C,C,A,A,B,D,A,A,A,C,C,A,D,C,A,A,D,D,B
10077880,C,A,B,C,D,D,B,D,C,B,D,C,A,C,D,A,D,A,A,A,A,B,A,D,B
10052267,C,C,B,C,C,A,B,D,D,A,D,C,A,D,B,C,D,A,D,B,D,D,B,D,B
10091668,C,A,D,D,C,B,C,D,D,A,D,B,A,C,B,C,B,B,D,D,B,A,D,D,C
10151186,C,A,D,C,D,B,A,C,D,A,D,A,D,A,D,C,C,C,B,A,A,D,D,D,A
20347441,C,B,B,C,A,D,C,D,B,A,C,A,A,A,C,C,B,A,B,B,A,B,D,C,B
10152894,C,C,B,D,A,C,A,B,C,C,B,D,C,C,C,A,C,D,B,C,A,A,D,D,B
20201373,C,B,B,D,A,B,B,B,D,B,B,C,A,A,C,B,B,C,D,C,A,B,C,A,B
10174565,C,D,D,C,C,A,B,A,D,B,C,A,A,A,A,B,A,A,A,C,A,A,D,B,A
20136709,C,A,C,D,A,B,B,B,B,C,C,D,C,B,C,C,C,D,B,C,B,B,B,C,B
10108954,C,B,B,B,B,C,C,B,A,A,C,A,A,C,A,B,C,A,D,B,A,B,A,A,B
20188538,C,C,C,A,A,B,C,D,C,B,B,B,C,A,C,A,C,D,B,C,C,B,C,A,A
20349195,C,C,B,D,C,D,D,B,A,A,C,D,D,A,A,A,C,A,D,D,A,A,D,C,B
20244394,C,B,B,D,D,B,C,C,D,B,B,A,C,A,C,C,C,A,B,B,A,A,D,D,B
20186681,C,C,D,D,B,D,D,A,A,A,A,A,C,C,D,A,D,D,C,B,A,B,D,D,B
20019212,C,A,D,A,A,C,B,B,A,A,B,D,B,A,A,C,C,A,D,A,B,C,D,B,D
19905877,C,A,D,D,D,B,B,C,C,C,D,D,B,B,A,A,D,C,C,B,D,B,D,B,C
20357390,C,A,D,A,B,B,C,B,B,B,C,C,A,B,C,C,B,B,B,C,B,A,D,D,B
20193478,C,D,D,D,A,D,C,B,D,A,A,A,C,D,A,C,D,C,B,B,A,A,D,A,B
10028557,C,D,D,A,C,D,B,B,A,B,C,A,B,B,A,A,B,A,D,B,A,C,B,A,B
10167421,C,A,D,A,A,B,A,C,A,A,A,A,A,C,B,A,D,D,A,A,D,C,A,D,D
20053932,C,B,D,D,D,A,C,A,C,A,C,A,B,B,C,A,D,D,A,C,D,C,D,B,A
10177598,C,A,B,B,D,D,B,C,A,A,B,A,A,B,B,A,C,C,C,C,C,A,C,A,B
10063106,C,B,D,C,D,C,C,C,D,D,D,C,A,C,C,C,A,A,D,C,D,B,B,D,B
19850164,C,B,C,C,A,B,C,B,A,C,D,A,D,A,D,A,D,C,C,B,D,B,D,D,B
20332112,C,C,A,C,C,C,A,D,D,D,C,D,C,A,C,B,C,C,A,B,C,A,C,C,D
10181351,C,D,B,A,D,B,B,C,C,B,D,D,A,A,A,D,C,D,B,C,C,B,D,C,B
10074378,C,C,B,A,A,A,D,B,A,B,C,A,A,A,A,A,C,D,D,B,A,B,A,D,D
20291755,C,A,B,A,A,A,C,A,D,D,A,A,B,C,C,A,D,C,C,C,A,B,B,D,B
10235271,C,B,D,D,B,A,C,C,D,B,C,A,A,B,D,C,B,C,B,C,A,A,D,D,D
20113514,C,B,A,D,B,B,B,C,B,B,C,A,B,B,B,B,B,C,C,A,B,A,C,A,B
20080527,C,A,A,D,A,C,A,A,C,A,C,B,C,A,D,A,C,C,D,C,A,A,B,B,D
20023249,C,B,A,D,B,D,B,B,D,B,C,A,B,C,A,C,C,C,C,A,A,B,D,D,B
20206073,C,A,B,C,B,B,C,A,A,B,C,D,B,C,B,C,B,B,C,D,D,A,D,D,C
10393686,C,A,D,D,B,B,B,D,D,A,C,A,C,C,C,C,B,B,C,C,D,A,D,D,C
20267343,C,B,B,B,C,D,C,B,D,A,D,D,B,A,C,C,C,A,B,D,A,B,D,A,D
10004358,C,D,B,D,B,B,D,D,D,C,B,B,D,B,B,A,D,A,B,B,A,B,C,C,A
10182079,C,D,D,D,A,A,B,B,A,B,C,D,B,A,A,A,C,D,D,C,A,A,A,A,C
10033283,C,D,B,A,B,D,C,D,B,A,A,B,C,B,D,B,B,A,D,D,A,C,B,B,B
10159796,C,C,A,C,A,C,B,D,C,D,D,B,B,D,D,C,B,A,B,A,A,A,B,D,A
10355712,C,A,D,D,A,A,C,B,A,A,B,B,B,A,A,A,A,A,D,C,B,B,D,D,C
10090936,C,A,B,C,C,A,B,B,A,C,C,D,A,D,B,A,A,D,D,D,A,B,D,D,B
10105552,C,D,B,D,B,D,A,C,B,C,C,A,A,B,C,C,D,A,C,C,A,C,A,A,C
20282350,C,D,B,D,B,D,D,C,D,B,C,D,C,B,C,A,C,C,C,C,A,A,B,D,B
20351486,C,D,D,C,C,B,C,C,A,A,C,A,A,A,A,C,D,A,D,B,A,B,D,B,C
20297065,C,C,B,D,B,D,D,B,D,B,C,D,C,C,A,C,A,D,C,B,A,A,D,D,B
10019888,C,C,B,B,D,B,C,B,A,A,C,A,B,A,B,C,B,A,B,C,A,B,D,D,B
20369440,C,B,B,D,A,A,C,B,D,C,C,D,C,C,C,C,B,B,D,B,C,A,D,C,B
20410973,C,D,B,A,B,A,A,B,B,B,C,A,C,A,B,A,A,D,C,C,C,A,A,A,B
20018014,C,D,A,D,B,A,C,A,A,C,C,D,C,C,A,B,B,D,B,B,B,D,D,A,D
10059396,C,D,D,D,D,C,D,B,D,C,D,A,C,C,B,A,B,D,D,A,A,C,C,A,B
20219575,C,A,B,D,B,A,B,B,A,A,C,A,A,A,A,C,C,A,C,B,A,A,D,D,C
10207018,C,B,B,B,D,B,C,B,A,C,C,D,A,C,B,C,A,A,B,A,A,A,D,D,B
20352167,C,B,B,B,B,B,B,B,A,B,C,C,A,C,A,C,D,C,B,A,A,A,D,C,C
10041568,C,A,B,A,B,D,C,B,A,A,C,A,A,B,C,C,C,C,C,A,A,A,D,D,B
10309299,C,D,B,C,B,B,C,A,A,B,B,D,C,B,C,A,C,A,C,B,A,A,D,C,B
10131875,C,A,B,D,B,D,C,B,B,A,C,D,A,A,C,A,A,A,D,B,A,A,C,D,B
20336574,C,B,B,C,B,A,D,B,A,A,B,A,A,A,B,C,A,A,B,A,A,A,D,D,C
10074172,C,A,D,D,D,B,D,B,D,A,C,A,A,B,C,A,C,A,C,A,A,A,D,D,B
20391198,C,A,D,A,D,B,D,A,A,A,A,B,C,A,A,A,A,A,A,A,A,A,A,D,B
20332962,C,D,B,D,B,D,C,B,C,A,C,A,A,C,B,A,D,D,C,A,A,B,A,D,C
10351121,C,A,B,B,C,D,D,B,D,D,B,A,B,B,C,A,C,A,D,D,A,A,B,D,D
20239644,C,C,A,D,C,D,B,A,C,D,A,C,B,D,C,D,C,C,C,C,D,A,B,B,B
20083601,C,A,B,D,C,D,C,B,D,D,A,A,B,B,C,A,C,C,D,B,A,A,B,C,D
10351136,C,A,D,A,D,D,D,B,B,C,B,A,B,B,A,A,C,C,D,C,A,B,B,D,A
10351141,C,D,B,A,D,C,D,B,A,D,C,A,B,B,D,B,C,D,D,B,A,A,A,D,C
10014175,C,A,B,A,C,B,C,D,D,C,C,A,B,B,B,C,C,D,C,C,D,D,D,A,B
20274049,C,B,C,A,A,D,C,B,C,B,C,A,B,B,D,C,D,D,B,C,A,B,A,A,B
20305804,C,A,A,D,A,C,A,D,D,D,C,D,A,A,D,A,C,D,D,B,A,B,C,B,C
20286888,C,D,B,B,C,C,C,B,C,B,C,A,C,C,B,B,C,A,D,B,A,B,D,D,A
20181647,C,B,A,C,A,D,B,B,A,C,C,D,B,A,A,B,D,D,C,C,C,B,B,B,B
10372111,C,A,D,A,A,D,D,B,D,C,B,C,C,C,D,D,D,C,B,B,D,D,D,A,A
20380678,C,C,B,D,D,B,C,D,A,C,C,A,A,C,A,C,B,D,D,C,A,C,D,D,B
10202998,C,B,B,D,C,B,C,B,D,C,C,A,B,A,A,C,D,A,D,B,D,A,D,A,B
10062200,C,A,B,D,B,D,C,B,D,C,C,A,D,B,B,C,A,B,A,B,A,A,D,C,A
