N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
35,10152908,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
37,10152919,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
38,10152926,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1
39,10152934,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0
40,20249899,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
41,20249900,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
42,20129127,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
43,20044963,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
44,20372437,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0
45,20316456,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1
47,10123304,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
48,20113922,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
49,20378292,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
50,10103155,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
52,10073458,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1
54,20303711,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
55,20048372,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
56,10194862,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
58,19982292,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
59,20236994,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
60,19893750,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
61,10149292,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
62,10148874,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
63,20169352,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
64,20020709,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0
65,20124893,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0
66,10110049,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
67,20156496,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1
68,20201801,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
69,20199179,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
70,20056637,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
71,20206815,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
72,20116552,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1
73,19883281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
74,20156758,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
75,20296430,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
77,19980997,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
78,10217945,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0
79,20225425,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
80,10174225,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
81,20205522,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1
82,20405123,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0
83,19883148,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
84,20167741,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0
85,10173734,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
86,20249275,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
87,20127504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
89,20056489,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
90,20056521,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
91,4213974,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
92,19888915,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
93,20174454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
94,20394286,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
95,20203017,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
96,20059244,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
97,20295782,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
98,20308062,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
99,20300295,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
101,20191180,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
102,10083395,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0
103,10654912,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
104,20239060,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
105,19889031,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
106,10147180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
107,19871395,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0
108,20029747,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109,10077648,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1
110,20222375,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
111,20222396,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1
112,3268943,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
113,20123462,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
114,20222636,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
115,10070852,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
116,19832227,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
117,20131958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,19864827,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
119,20012909,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
120,20195073,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
121,19834413,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1
122,20195096,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
123,20144128,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
124,20190432,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
125,20172120,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1
126,20301513,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1
127,10074291,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
128,10017690,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
129,10017731,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
130,10016907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
132,20190424,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0
133,10078005,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
134,10173674,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1
135,20248922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,19855829,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
137,10147992,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0
138,20278950,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
140,19830427,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1
141,20201669,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
143,20237412,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
144,20237414,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
146,20160257,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
147,19764571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1
148,10007427,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
149,20217204,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150,19855951,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
152,20280748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
153,20280752,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0
154,20063252,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155,20212531,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
156,20064186,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
157,20212264,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
158,20212304,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
159,20192184,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
160,20212723,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
161,10078841,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
162,20113391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
164,20410004,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
165,20060038,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
166,19840308,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
167,20010600,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168,10148092,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
169,20141576,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
170,20063019,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
171,10012717,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
172,20268906,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
173,10012765,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
174,10012229,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
175,20023395,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
176,20297404,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0
177,10154404,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
178,20005889,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1
179,20212246,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
180,20212691,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
181,19831913,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0
182,10058804,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
183,10136796,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
184,20143026,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
185,20122763,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
186,10095176,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1
187,10188065,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
188,10093615,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
189,20409915,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
190,20222556,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,20386354,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
192,20386390,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1
193,10178147,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
194,10354432,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
195,10173662,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
196,20277537,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
197,10174270,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
198,20032727,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
200,20023386,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
201,19878559,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0
202,20035948,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203,19844116,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
204,10173981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
205,20219784,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
206,20015103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0
207,19983780,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
208,19839134,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0
209,20257918,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1
211,20026070,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
212,20272920,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
213,10023919,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214,20221982,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
215,20372725,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
216,20196882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,10148007,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
219,19752197,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0
220,10342565,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
222,10342718,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
223,10342449,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
224,20339662,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
225,20257932,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
226,10142908,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
227,20347861,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
228,10971108,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
229,20357141,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
230,20357163,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
231,20140903,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
232,20386200,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
233,20266261,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
234,20266265,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
235,20266271,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
236,20266277,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
237,10122513,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1
238,10139766,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239,10139575,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
240,10339258,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
241,20374982,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
242,10175300,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
243,20347112,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
244,20260362,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
245,20260368,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
246,20277503,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
247,19876877,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
248,20269348,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1
249,20243966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
250,20130264,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
251,19880550,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0
252,20375129,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
253,20332943,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
254,20269273,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
255,20029584,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
256,20374683,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0
257,20405470,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
258,20194872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
259,20347876,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1
260,10106206,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
