NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
20221845,B,A,B,A,D,A,D,A,A,C,B,B,A,C,D,A,D,B,C,C,B,D,D,C
20025884,B,B,A,C,C,D,C,A,A,D,D,B,B,D,C,D,B,B,D,B,B,D,A,D
20218351,B,D,A,C,A,D,A,D,D,C,A,C,B,D,A,D,B,B,B,A,B,D,A,A
19978164,B,D,A,A,A,C,D,A,A,A,A,C,A,A,A,A,C,D,C,A,B,B,A,A
19914589,B,D,A,C,A,B,C,C,A,A,D,C,B,B,A,D,B,B,A,A,B,D,A,C
19898254,B,D,A,C,D,C,C,A,C,C,A,D,B,B,A,A,B,C,D,A,B,D,A,C
20082210,B,D,A,B,D,D,C,B,A,A,A,D,B,D,A,D,B,D,D,A,A,D,A,A
20096805,B,A,A,D,C,B,C,B,B,B,C,A,B,A,A,C,B,C,D,C,B,A,B,A
20160510,B,D,A,A,A,C,C,B,A,C,C,C,B,A,C,A,B,D,D,B,B,B,A,A
19870420,B,D,A,C,A,D,C,B,C,A,C,C,B,D,C,D,B,C,D,B,B,C,A,C
20121932,A,D,A,A,B,C,A,A,A,B,B,B,B,D,A,A,B,C,D,A,B,B,A,A
19898280,B,D,A,C,A,C,C,B,B,D,C,B,B,A,A,B,B,C,D,B,B,D,A,C
19964453,B,D,B,C,D,B,A,D,A,A,B,C,B,D,A,A,B,B,D,C,B,B,D,A
20213627,A,C,C,A,A,C,B,B,C,A,A,C,A,C,A,B,D,D,B,A,C,B,C,D
20186593,B,D,A,C,A,D,C,B,B,A,B,B,B,A,C,A,D,B,B,A,B,A,A,A
20213630,B,D,C,C,C,D,C,B,A,B,A,B,B,A,C,A,D,B,B,B,B,A,A,C
19943443,B,D,A,C,A,D,A,D,A,A,A,D,B,D,A,D,B,B,D,A,B,C,B,A
20280875,A,C,D,A,A,A,A,A,A,A,A,A,B,A,A,D,B,D,D,A,A,D,A,A
20156942,B,D,B,C,C,C,A,B,A,A,D,D,B,D,A,D,B,A,C,B,A,D,C,A
20010195,B,A,B,C,D,D,C,A,C,C,D,D,B,A,A,D,B,C,D,D,B,D,C,C
1197372,B,D,C,C,D,D,D,B,C,A,B,D,B,D,A,D,B,D,D,D,B,D,A,C
20263077,C,C,A,B,D,B,B,D,D,D,C,B,B,A,C,A,C,D,A,C,C,A,A,D
19818808,B,D,A,C,C,C,C,A,A,A,A,B,B,D,A,D,B,C,A,A,B,D,B,C
20000571,B,D,A,C,D,D,C,A,A,A,A,B,A,D,A,D,B,A,A,B,B,B,D,A
20221848,B,D,A,B,A,C,C,B,D,C,C,D,B,D,A,D,B,D,B,A,B,D,D,D
20121917,A,A,C,B,A,D,C,B,C,D,A,A,B,A,C,D,B,B,D,B,A,A,D,C
10239156,B,D,D,C,D,C,C,B,C,C,A,C,B,A,C,D,B,D,D,B,C,D,B,C
10277549,A,B,B,B,A,B,B,A,A,A,A,A,B,D,A,A,B,B,B,C,A,D,A,A
10280951,A,D,B,C,C,C,A,B,B,B,B,B,B,C,B,A,C,B,B,A,C,C,C,D
19983643,B,D,A,B,C,A,C,A,C,C,C,B,B,D,A,A,B,A,B,C,B,B,A,B
19951759,B,D,A,C,C,C,A,B,C,A,A,D,B,D,C,D,C,B,B,D,B,A,D,C
20117112,B,A,B,D,A,D,B,D,B,A,A,C,B,D,C,D,B,A,B,D,C,C,C,B
20221849,B,D,B,C,C,C,C,B,D,C,B,C,B,D,A,D,B,B,B,A,A,D,D,D
10265494,B,A,A,C,C,C,C,A,A,A,A,B,B,D,A,D,C,C,A,A,B,D,B,C
20213626,B,D,A,C,C,D,C,B,B,B,C,B,B,A,C,A,D,B,B,B,B,B,A,A
20387528,B,B,A,C,A,C,B,B,A,C,A,A,A,B,C,A,D,C,C,C,C,C,C,D
20205926,C,C,B,D,B,C,A,C,B,D,C,B,B,B,C,B,C,C,C,C,C,C,C,A
6727927,A,B,C,C,A,C,C,A,A,C,A,C,B,D,A,A,A,C,A,C,B,B,A,A
20066191,B,C,C,D,A,B,B,B,D,C,D,C,B,A,A,C,D,B,B,B,D,B,D,A
20181098,B,D,C,D,B,C,C,A,A,C,D,D,B,D,A,D,B,C,D,A,B,D,A,D
20066619,A,A,B,C,B,A,A,A,A,A,A,A,B,A,A,B,B,B,D,A,B,A,A,A
20159699,B,D,C,C,C,C,C,B,C,D,C,D,B,D,A,D,B,B,D,B,B,D,C,C
20275012,C,B,A,A,D,B,B,B,B,B,B,A,B,A,C,B,B,C,B,B,B,B,B,B
20010033,B,C,C,B,A,B,B,A,A,B,A,B,A,A,A,B,A,B,B,B,B,B,A,A
20196916,A,C,B,C,D,D,C,A,B,C,A,D,B,B,B,A,C,A,B,A,A,D,D,C
20371246,B,D,A,C,C,C,C,A,A,A,C,A,B,A,A,D,B,C,A,C,D,C,D,A
10171185,B,A,B,C,C,A,B,A,B,C,A,D,B,A,C,D,B,B,D,A,B,A,B,A
20023385,B,D,B,A,C,D,D,B,B,B,A,D,B,A,A,D,D,B,D,A,B,B,D,A
10171180,B,D,A,C,A,C,A,B,A,C,A,A,B,D,A,D,B,B,D,B,B,B,C,C
19968184,B,D,D,B,A,C,C,A,B,C,D,D,B,D,C,D,B,D,B,D,B,D,B,D
20046830,B,A,B,B,C,B,B,A,C,B,B,D,B,A,B,B,B,C,B,A,B,D,C,C
20255735,B,D,D,C,A,C,D,A,B,C,C,C,A,D,A,A,B,C,D,B,B,D,B,A
20013313,B,D,B,C,A,D,C,B,B,C,B,C,B,B,C,D,B,D,D,D,B,D,B,D
20170662,B,D,A,C,A,C,C,B,B,C,A,C,B,B,C,D,B,D,D,D,B,D,A,D
20282813,B,D,A,C,A,C,A,A,A,A,A,B,B,A,C,A,C,B,D,B,B,B,A,A
20263185,D,D,A,C,A,D,A,C,A,C,D,B,B,B,C,D,C,D,B,A,D,B,A,A
20282812,B,D,A,C,C,D,D,D,A,C,C,B,B,D,B,D,B,A,B,B,B,D,D,D
19897156,B,A,A,C,D,C,D,D,C,D,C,D,B,D,A,B,B,C,D,B,B,D,A,C
19755153,A,B,C,C,A,C,A,A,A,D,D,C,C,D,A,A,A,A,D,D,B,B,C,C
19863379,C,B,B,C,C,C,B,B,A,A,A,C,B,C,C,A,C,B,A,D,B,A,B,B
20107431,B,B,B,C,B,D,C,B,A,D,B,C,B,D,B,A,B,B,B,A,B,A,D,A
20263115,A,B,A,A,A,A,A,A,B,A,B,A,B,A,C,B,A,A,A,A,B,D,A,C
20218346,B,D,A,C,A,D,A,D,A,C,C,C,B,D,A,D,B,D,D,A,B,D,A,A
20244521,B,D,A,C,A,A,D,A,A,B,A,B,B,A,C,D,B,B,A,B,D,B,A,A
20200833,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,A,A,B,D,A,D
19898390,B,D,A,C,D,C,C,A,C,C,A,D,B,B,A,A,B,C,D,A,B,D,A,C
20268060,B,C,A,A,C,D,C,B,A,A,D,D,B,C,C,D,D,B,B,A,C,B,A,D
20334458,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,A,C,B,B,C,C
19898276,B,A,A,C,D,D,A,A,A,C,B,A,B,D,A,A,B,C,D,B,B,D,A,C
20235070,A,B,B,A,A,C,C,A,B,D,C,D,B,B,B,A,B,B,B,C,B,B,B,C
20144116,B,A,A,A,C,A,A,B,B,C,A,C,A,B,A,C,C,A,C,C,A,D,C,A
5022847,B,D,A,D,A,B,C,B,B,A,A,C,B,D,A,B,B,B,A,C,B,B,D,C
19998962,B,A,A,C,D,C,A,A,A,A,A,A,B,D,A,D,C,B,D,A,B,D,A,D
20141822,B,B,D,B,D,C,C,B,C,C,A,C,B,A,C,A,B,A,A,A,B,B,C,C
20131585,B,D,A,C,D,C,A,D,C,C,A,D,B,D,A,D,B,C,A,B,B,B,B,A
10196644,B,A,A,A,C,B,A,D,A,A,B,C,B,D,C,D,B,B,C,A,A,A,D,A
19898217,B,D,A,C,A,C,B,A,C,C,C,B,B,D,B,B,B,C,A,D,A,A,A,A
20166583,C,D,C,C,C,C,A,A,A,A,C,C,B,D,C,A,B,C,D,A,B,A,C,A
20015317,B,A,D,A,A,B,C,A,A,C,D,B,B,D,C,A,A,B,A,A,B,A,A,A
20129888,B,D,B,C,D,D,C,B,C,C,A,D,B,D,C,D,B,D,D,A,B,D,A,C
7281496,B,D,B,C,C,D,D,A,B,C,A,C,B,D,A,D,B,A,C,B,B,A,D,A
19787041,B,A,A,D,A,D,B,D,A,C,C,C,B,A,A,D,D,D,B,C,A,B,A,C
20255754,B,B,B,D,A,C,C,C,A,C,D,C,B,D,A,B,B,A,C,A,B,D,A,A
20046079,B,D,A,D,C,C,C,A,A,C,D,D,B,D,B,D,B,C,D,B,B,D,A,D
20255744,B,B,A,C,A,C,A,A,C,A,A,A,A,A,A,A,A,C,D,B,B,A,A,B
19845286,B,D,A,C,C,D,C,A,A,C,C,D,B,D,B,D,B,C,D,B,B,D,B,C
20274816,C,C,A,D,A,B,A,C,B,B,D,D,A,C,C,A,C,A,D,D,C,C,A,D
20059209,B,D,A,C,C,C,D,D,A,C,C,A,B,D,B,D,B,B,B,B,D,D,A,D
20250481,B,C,C,C,A,D,C,B,A,B,C,D,B,D,A,D,A,B,A,B,B,A,B,A
20165783,A,C,C,D,C,A,D,D,D,D,A,B,C,D,C,C,D,C,A,C,C,C,D,B
20229176,B,A,A,C,D,C,C,B,A,C,C,D,B,D,A,D,B,C,B,B,B,D,A,C
19888458,B,A,A,A,C,D,C,B,A,C,B,C,B,D,A,A,D,C,D,B,A,D,B,D
19818230,B,D,A,C,A,B,A,B,A,C,B,A,B,B,D,A,B,D,A,C,B,A,A,A
20072617,B,A,B,C,D,C,C,B,A,A,C,A,B,D,A,B,B,A,A,A,D,C,A,C
19854794,B,D,A,D,C,C,C,A,A,C,D,D,B,D,A,D,B,B,C,B,B,D,B,D
20275023,A,A,A,A,C,D,D,D,A,C,B,C,A,C,A,A,C,A,C,B,C,B,A,C
19964458,B,D,A,C,A,C,B,C,A,A,B,A,B,A,B,D,A,C,A,D,A,B,B,C
20371267,B,B,B,C,A,C,D,C,B,D,B,A,A,C,C,C,A,A,A,D,A,A,B,C
20046077,B,D,A,D,C,C,C,A,A,B,D,D,B,B,C,D,B,C,D,B,A,D,A,D
19998852,B,D,A,C,D,D,C,D,A,D,B,B,B,D,C,D,B,A,C,B,B,B,A,C
10260647,A,D,B,D,D,C,C,B,D,D,D,A,B,A,A,A,C,D,B,A,B,D,A,C
20113813,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,B,C,B,D,B,A
19757708,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,D,C,D,A,D,A,A,A
10196628,B,B,A,A,A,A,A,B,A,A,A,A,B,A,C,D,B,B,A,A,B,D,A,C
19962699,B,D,D,C,D,D,C,B,A,C,B,D,B,D,C,D,B,D,D,B,B,A,D,C
20242573,D,D,B,C,D,C,C,D,A,D,B,B,A,C,A,C,C,D,D,C,C,C,A,D
10237389,B,D,A,D,C,C,C,A,A,C,C,A,B,D,A,D,B,C,C,B,D,D,B,A
19908035,A,D,A,C,D,D,C,A,A,C,C,C,B,D,C,B,B,C,D,C,B,D,A,C
20046823,B,A,A,A,A,B,D,B,D,A,D,D,B,A,A,D,C,A,B,A,B,A,B,A
20027169,B,D,A,C,C,D,C,B,A,C,B,B,B,A,A,A,B,B,A,D,B,D,A,C
20261338,B,C,A,C,B,C,D,B,D,C,C,B,B,B,D,C,B,D,C,A,B,B,C,B
20046076,B,A,A,D,C,A,A,A,D,C,C,A,B,D,A,D,B,B,D,B,B,D,B,A
20046072,B,D,A,D,C,C,C,A,A,C,D,D,B,D,A,D,B,C,D,B,B,D,B,D
20255719,B,D,B,A,A,C,A,C,A,D,D,B,B,D,A,D,B,C,D,B,B,D,A,D
20255712,B,D,A,C,A,C,A,A,A,C,A,C,B,A,A,D,B,B,D,B,D,D,A,D
19845304,B,D,A,D,C,C,C,A,A,C,D,D,B,D,A,D,B,C,D,B,B,D,B,D
19724571,A,B,C,C,D,B,A,C,A,A,B,A,B,A,B,A,B,D,B,B,D,A,C,C
19845303,B,D,A,D,C,C,C,A,C,C,C,D,B,D,A,D,B,C,C,B,B,D,A,D
20079217,A,B,C,B,A,A,A,A,C,A,A,A,B,A,A,A,B,A,A,C,B,C,A,D
19912777,A,A,A,B,A,A,B,B,C,C,A,D,C,D,A,A,B,D,C,D,D,C,C,A
20334462,B,A,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,B,A,B,D,A,A
20046068,B,B,A,D,C,C,C,A,A,C,C,D,B,B,A,D,B,C,D,B,B,D,A,A
3853597,B,D,A,D,C,C,C,A,A,C,D,D,B,D,A,D,D,C,D,B,B,D,B,D
19999175,A,D,A,A,D,C,C,A,C,C,D,B,B,A,A,B,D,C,C,C,D,A,D,B
20056033,A,C,C,C,C,B,B,C,C,A,C,C,B,A,A,A,A,C,A,C,B,C,B,C
20113819,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,A,C,B,D,A,A
20207431,A,B,B,B,B,C,B,B,B,B,B,B,B,D,D,A,B,D,C,C,C,B,D,C
20218362,A,C,A,C,D,C,C,B,A,A,A,C,B,A,A,A,B,B,D,A,A,C,B,C
19937332,B,C,B,C,A,A,B,D,B,D,B,B,B,A,C,A,C,C,C,C,D,C,D,B
20137641,B,D,A,C,D,A,C,A,A,C,A,A,B,D,A,D,B,C,A,B,B,D,A,C
20088024,B,B,C,C,C,D,A,A,C,B,A,D,D,A,D,A,A,D,A,D,D,B,B,B
10216335,C,B,B,C,A,D,C,D,A,C,C,B,B,C,A,D,B,A,A,A,B,A,A,D
20008399,B,D,A,C,D,C,C,B,A,C,A,D,C,B,A,A,B,C,D,B,B,D,A,C
20157476,A,A,A,B,B,A,A,B,A,C,A,A,B,B,A,B,B,A,D,B,A,B,B,A
19992205,A,A,B,A,A,A,A,A,C,A,A,A,B,A,C,B,B,C,A,B,A,A,A,A
20131305,B,D,A,C,D,D,C,C,A,C,A,C,A,D,A,B,B,D,B,B,A,C,B,C
20046071,B,D,A,D,C,C,C,A,A,C,C,D,B,D,A,D,B,C,D,B,B,D,D,D
19911917,B,B,B,B,C,C,A,B,D,B,D,C,B,A,C,C,D,B,A,D,C,D,B,D
20166447,B,C,D,A,A,D,C,D,B,D,A,A,B,B,A,D,D,C,B,D,D,A,C,B
20250383,B,D,D,C,A,D,B,A,A,C,C,C,B,A,C,B,B,B,B,D,A,C,A,A
20250478,B,D,D,C,C,D,B,B,A,C,C,B,B,A,C,B,B,D,C,D,C,A,D,A
19916039,B,D,A,C,D,C,C,B,C,C,C,D,B,A,A,D,B,C,C,C,B,C,C,D
20162852,B,D,D,C,C,D,C,D,C,C,A,D,B,D,C,D,B,C,D,D,B,D,C,C
19915393,A,D,A,A,A,A,A,B,B,A,C,C,B,C,B,A,B,D,C,B,B,C,B,A
20095326,B,D,C,C,C,D,C,B,C,C,A,A,B,B,C,B,B,D,A,B,B,D,A,C
19975393,B,D,A,C,C,C,C,A,C,C,A,D,B,D,A,D,B,C,D,A,B,D,A,C
20081174,B,D,A,C,A,C,C,B,A,C,C,A,B,D,A,D,B,A,A,D,B,C,A,D
10192131,B,D,A,C,A,C,C,D,C,C,A,D,B,D,A,D,B,B,D,B,B,D,A,C
19976211,B,A,D,C,D,C,C,A,C,A,A,D,D,D,A,D,B,C,C,C,B,A,A,D
19866718,D,B,C,C,A,C,D,B,A,C,A,A,B,C,A,D,B,B,A,B,B,A,A,A
19992582,B,D,A,C,C,D,C,B,B,C,C,B,B,D,C,D,B,B,D,A,B,D,A,C
20383013,C,D,B,B,B,D,B,D,C,A,A,C,B,A,D,A,D,C,C,A,A,A,C,D
10261197,B,A,D,B,A,D,A,D,B,C,B,B,B,A,C,A,B,C,B,D,C,D,A,D
19964265,A,D,C,D,B,C,D,A,B,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A
19999586,B,D,B,C,A,D,C,D,A,C,A,A,C,D,A,A,B,B,C,B,B,D,A,D
20100956,B,D,A,C,D,C,C,B,C,C,C,D,B,D,A,D,B,C,C,B,B,D,A,C
20153159,B,A,A,B,D,C,D,D,A,A,C,A,B,D,A,A,A,D,C,B,B,A,B,C
