NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
20377009,D,A,B,D,B,A,A,B,A,A,A,B,B,A,B,B,A,B,B,A,B,B,B,B
20377019,C,A,A,C,B,A,A,B,A,B,B,C,A,B,B,A,C,C,B,B,C,A,D,C
10115003,A,D,C,D,B,C,B,D,D,B,D,B,B,D,D,D,C,C,B,A,C,D,C,D
20377026,C,D,A,C,B,A,A,D,A,A,A,B,D,A,A,A,A,A,B,A,A,C,A,C
20377029,C,A,A,D,D,D,C,B,A,C,C,A,D,B,B,B,A,A,C,D,B,A,C,D
20377033,C,C,A,C,C,A,A,B,D,B,B,B,D,A,A,A,D,A,A,D,B,C,B,C
20377044,C,D,A,C,C,A,A,D,D,A,D,B,B,D,B,A,D,A,A,B,D,C,A,C
20377048,B,A,A,B,A,A,A,B,A,A,A,A,C,B,A,A,A,B,B,A,A,C,A,A
20248955,C,D,A,A,A,A,A,D,B,A,A,C,D,C,A,A,D,A,A,C,A,A,A,C
20377055,C,D,A,D,B,A,A,D,B,A,A,C,A,C,A,C,D,A,A,C,A,B,B,C
20330526,A,C,D,B,B,A,A,A,B,A,A,B,B,B,C,A,B,A,D,C,B,A,A,A
10290453,B,D,B,D,C,A,C,A,D,B,B,A,A,B,A,A,B,B,C,D,B,A,B,A
20297258,C,D,A,C,C,D,A,D,A,A,C,B,B,D,B,A,D,C,A,D,D,C,A,C
10154061,A,A,A,A,B,A,C,B,A,A,A,A,D,B,B,A,D,C,C,A,A,A,A,A
20297271,A,D,A,B,A,A,A,D,B,A,C,B,B,D,C,D,A,B,A,D,C,B,D,B
20297408,D,D,C,C,B,A,A,A,B,B,C,C,D,B,A,D,A,B,C,D,A,D,A,C
10162375,A,D,A,D,B,A,A,C,B,B,D,C,D,A,C,A,B,A,A,A,B,D,A,B
20333112,C,A,A,C,B,A,A,D,B,A,C,B,D,D,B,A,D,A,D,D,D,B,A,C
20376985,C,D,A,C,A,A,A,A,B,A,C,C,D,D,B,A,A,A,D,A,A,A,D,C
10035889,B,C,A,C,B,A,A,D,A,B,A,A,D,D,B,A,A,B,C,D,C,D,D,A
20315292,C,D,A,A,D,A,A,A,C,B,A,B,D,A,B,A,D,A,D,D,B,C,D,C
20190398,C,A,B,C,B,A,A,B,B,A,C,B,D,C,B,B,D,C,D,D,D,A,A,C
20297677,C,C,A,C,A,A,A,B,B,A,C,B,D,D,A,A,C,A,B,C,B,C,D,D
10068175,C,C,A,C,D,C,A,C,B,C,D,D,A,A,B,C,C,B,A,D,C,A,C,C
20296735,C,D,B,A,C,D,D,A,A,B,B,C,A,D,C,B,A,C,D,D,D,B,A,D
10062142,C,A,A,C,B,C,A,B,B,A,D,B,D,A,B,A,C,C,D,D,C,D,A,B
10063642,C,D,B,B,B,A,B,D,B,A,A,B,C,D,A,A,A,A,B,D,B,C,A,A
20167938,C,D,A,C,A,C,A,C,C,A,A,B,A,D,D,B,D,A,D,D,A,A,A,C
20377025,C,A,A,C,A,B,A,B,B,A,A,C,D,D,B,A,C,A,D,B,B,A,C,B
20167672,B,A,A,B,B,A,A,A,A,C,B,B,A,B,A,B,A,A,A,A,D,C,A,C
20382791,C,D,A,C,A,A,A,D,D,A,A,B,D,D,B,A,D,A,A,D,D,C,A,A
20167673,D,A,C,B,A,A,A,D,A,C,C,B,C,B,B,D,A,B,A,C,D,A,B,C
19879628,C,D,A,C,A,A,A,D,A,A,C,D,D,D,B,A,D,A,A,D,D,C,C,C
20396881,A,A,A,C,A,C,A,C,B,A,C,B,D,D,B,C,C,A,A,D,D,C,B,C
20297860,A,C,D,D,A,C,B,B,C,C,D,A,D,D,D,A,A,B,A,A,A,B,D,D
20296716,C,C,A,D,A,A,A,B,B,A,A,A,B,A,B,A,A,A,A,A,B,A,A,A
20373015,A,A,A,C,C,D,C,A,B,A,B,C,D,B,A,A,D,D,A,A,D,D,D,C
10105069,C,D,A,C,C,C,A,B,A,A,B,C,A,D,B,D,D,A,D,D,A,A,D,A
10185935,C,D,C,C,A,C,A,D,B,A,C,D,D,B,B,A,D,A,A,A,B,C,A,C
20377049,C,C,A,C,A,A,A,C,B,A,A,B,D,D,B,A,D,A,B,C,D,C,A,D
20377057,C,D,B,C,A,D,A,D,A,A,D,B,D,A,A,A,D,B,C,D,B,C,B,A
10107868,C,D,A,C,A,A,A,D,A,C,C,B,D,D,B,A,D,A,C,D,D,C,A,D
10188905,B,A,A,C,A,D,A,B,A,A,C,B,D,A,D,B,D,D,D,C,D,D,A,C
20212207,C,A,D,C,A,A,B,A,A,A,A,A,B,B,A,A,A,A,B,A,D,A,A,A
20318036,C,D,B,C,B,A,A,D,B,B,D,B,B,A,A,A,D,A,A,D,D,C,B,B
20297410,C,A,A,A,B,B,A,A,A,C,A,B,A,B,A,D,A,A,A,A,B,A,B,B
10153850,A,A,A,C,B,A,A,A,B,D,A,A,A,A,A,A,D,C,A,D,D,C,A,A
20372938,B,B,A,B,B,A,B,B,D,A,C,B,B,B,C,D,B,B,A,C,D,B,B,B
20376980,C,A,A,C,D,B,D,B,A,D,A,C,A,D,B,A,C,A,B,D,A,C,C,A
20189575,C,D,C,D,C,C,A,C,C,A,C,A,D,A,B,B,A,B,C,A,A,C,A,D
20035168,A,A,D,B,A,A,A,C,D,A,A,C,A,B,B,D,D,C,B,B,C,B,B,B
20376996,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
20376997,B,A,C,D,A,C,C,A,C,C,C,C,C,B,B,C,C,D,D,C,C,B,B,A
20377001,C,B,B,B,C,D,A,B,B,A,C,B,B,A,B,A,B,A,A,A,C,C,A,A
19836360,C,A,A,A,A,A,A,A,A,B,D,B,B,B,A,C,A,D,B,B,A,C,B,A
10309416,A,D,A,D,B,A,A,D,B,D,D,B,D,D,B,A,D,C,D,A,B,C,B,C
10325068,A,A,A,C,A,B,A,D,A,A,A,B,D,D,A,D,A,A,D,C,D,C,A,D
10044725,D,C,A,B,D,D,A,D,B,D,B,A,B,D,B,B,D,A,D,A,D,A,D,C
20035187,D,A,C,A,D,C,D,A,C,B,B,B,C,B,D,A,C,B,D,C,C,A,A,B
20376393,A,C,C,A,A,C,A,B,A,D,A,A,C,B,C,B,C,C,B,A,D,A,A,B
20386538,D,B,A,C,A,A,C,B,D,A,C,C,A,D,C,C,C,B,C,D,A,D,D,B
10405913,B,B,C,B,C,A,B,B,D,D,D,C,D,A,D,B,C,B,D,D,B,D,D,B
10012995,C,B,A,B,D,A,A,C,A,A,C,B,A,B,C,A,B,B,A,B,D,C,A,B
10144620,A,D,A,A,A,B,C,D,A,B,D,B,B,B,A,D,C,C,B,B,D,A,D,B
10050766,B,C,D,D,C,D,A,C,B,A,A,D,B,D,B,A,C,A,D,B,B,C,A,C
20030482,B,D,B,C,C,D,B,C,D,C,A,A,B,B,A,C,B,C,C,D,B,B,A,A
19715025,C,A,C,C,A,C,C,D,C,C,C,C,C,B,C,B,C,C,B,C,B,C,B,B
20377042,B,A,B,B,D,B,A,B,B,A,A,A,A,B,D,C,C,A,D,B,B,B,C,B
10021043,B,A,A,A,A,C,A,A,B,A,B,A,B,A,B,B,B,B,D,B,A,B,C,D
20312764,A,C,C,A,B,B,A,A,C,B,D,C,B,C,A,B,C,B,A,A,D,D,D,B
5064376,A,A,B,A,C,D,B,B,C,A,D,A,A,A,C,C,D,B,A,C,B,A,B,D
20393773,A,D,B,B,C,A,B,A,C,A,C,B,A,A,D,B,A,A,B,D,D,A,A,B
10031042,C,C,D,C,D,A,A,D,D,A,D,C,A,B,B,B,D,A,D,A,D,C,D,B
20372943,C,C,A,B,A,C,A,D,D,D,C,B,B,A,A,C,B,C,A,A,B,C,B,A
19779528,A,D,C,B,B,B,A,D,C,C,A,B,A,B,B,A,A,C,C,A,C,C,A,A
20372947,A,A,A,D,D,D,C,A,C,B,B,B,C,B,A,B,D,C,C,B,A,C,A,D
20167669,C,C,D,B,B,A,A,B,C,A,A,B,A,B,A,A,D,B,A,A,A,A,A,D
20376990,A,C,C,A,B,A,A,B,A,A,A,C,A,C,B,B,B,B,A,C,A,A,B,A
20377007,A,D,C,C,B,A,A,C,B,A,B,D,C,D,B,B,B,C,C,D,C,D,D,B
20035182,C,A,C,A,D,C,B,D,C,B,C,D,D,A,A,A,D,A,A,C,C,A,D,C
20333151,B,A,D,B,C,A,B,C,C,B,C,B,A,A,D,C,D,D,B,B,D,A,A,D
20377016,C,C,A,C,B,A,A,D,A,A,A,C,D,B,B,A,C,B,A,D,C,C,B,C
20297700,A,A,B,A,B,A,A,A,C,B,D,A,B,A,A,B,A,A,B,B,A,A,C,A
20297807,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,C,B,C
20377037,C,D,C,B,B,A,B,A,B,A,A,A,D,C,B,A,A,C,A,A,A,A,D,A
20377038,C,C,B,C,C,A,A,A,C,A,C,B,D,C,B,A,D,C,A,A,D,C,A,C
20376422,C,D,A,C,B,A,B,B,A,A,B,C,B,A,B,A,C,A,B,A,A,A,A,C
10048933,A,A,B,C,A,D,D,B,C,A,A,C,B,A,A,D,A,A,A,C,B,B,A,A
10291151,D,A,C,A,A,B,A,B,A,B,D,C,A,C,A,A,B,A,B,A,A,A,A,C
10213170,A,A,A,B,B,A,A,A,A,A,A,A,A,B,C,A,B,A,A,C,B,A,C,A
10020734,A,A,B,B,A,A,A,D,A,D,C,C,A,C,D,D,A,C,C,C,B,C,B,B
10037213,C,D,B,D,B,A,A,D,A,A,D,D,B,C,A,C,C,C,A,C,D,C,A,D
10508271,A,B,A,D,C,A,A,A,A,A,A,B,D,D,C,A,C,A,A,A,A,A,A,A
20297949,A,A,A,D,D,D,A,D,C,A,C,D,D,A,D,A,D,A,D,B,D,A,A,A
20409582,C,D,C,C,B,A,A,D,B,C,A,A,D,D,B,A,D,C,A,D,D,C,A,B
10022153,A,B,D,C,C,C,D,D,C,D,A,C,D,A,C,D,B,C,A,C,A,D,C,D
20309207,A,A,C,A,A,A,A,D,C,A,A,B,C,C,B,A,C,A,B,B,B,A,C,B
20386403,A,C,B,B,D,B,A,B,B,A,D,C,A,B,B,B,B,A,B,C,B,C,B,A
10341533,A,A,A,A,A,A,A,D,B,B,B,B,A,A,A,A,A,A,D,B,A,A,B,B
10193722,C,D,A,A,C,C,A,B,A,C,D,D,A,B,B,A,C,A,A,A,D,C,B,C
10124465,A,C,D,A,D,B,A,B,D,D,B,D,C,D,B,A,D,C,A,B,A,A,B,C
10296692,C,D,C,B,C,C,C,D,B,D,D,D,D,C,C,B,D,C,A,D,D,C,B,D
20222495,A,A,A,B,B,A,A,B,A,D,A,B,A,D,A,B,A,A,B,A,A,A,A,B
10021893,A,B,B,A,B,B,B,C,B,B,A,B,B,A,B,B,A,A,B,B,B,A,A,B
19983738,C,D,D,C,B,A,B,C,B,B,C,D,B,A,A,C,A,C,A,D,A,B,D,A
20185559,C,A,B,C,C,C,A,C,C,B,D,D,B,D,A,A,B,D,A,B,D,D,D,D
10327299,A,C,B,D,A,D,A,D,A,A,A,B,B,A,C,C,C,A,B,A,A,A,A,D
20258177,A,A,A,B,C,A,A,A,A,A,A,B,B,D,A,A,D,D,A,A,D,C,A,A
10151407,C,C,A,C,B,C,A,D,B,D,A,D,D,B,B,A,D,A,A,C,C,B,A,B
20315303,C,D,D,D,B,D,A,D,A,D,A,A,C,B,C,B,C,B,A,C,C,B,C,C
10131484,B,C,A,C,A,B,C,B,B,B,A,C,C,A,A,D,B,B,D,C,C,B,B,B
20248930,C,A,B,C,A,A,C,B,B,A,A,D,A,B,C,C,A,B,B,A,C,C,C,D
10020885,A,C,C,D,C,C,A,D,D,A,A,C,A,A,A,A,D,C,A,A,A,B,B,C
20391350,C,D,D,D,B,B,A,D,A,A,A,D,B,B,C,C,B,B,C,A,B,C,C,C
20219040,A,A,A,A,A,B,B,A,A,A,A,D,A,A,B,A,D,B,A,A,A,C,A,B
10038243,C,B,B,A,A,B,A,B,A,A,A,A,A,A,D,A,A,C,C,B,D,C,A,B
10088441,C,D,B,C,C,A,A,D,B,A,A,B,B,D,B,A,C,A,C,A,D,C,B,D
20359766,A,D,A,C,A,A,A,B,B,A,D,B,C,C,C,D,A,A,A,D,D,C,B,D
20055615,A,B,B,C,A,A,A,C,C,D,B,C,A,A,A,A,C,A,B,A,A,B,D,A
20376321,C,D,A,C,C,A,A,D,B,A,A,C,A,B,B,A,D,A,A,D,D,B,A,C
