NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
5304707,B,A,B,C,C,B,B,B,A,D,A,B,C,D,B,A,A,C,C,A,A,B,B,B
19806383,B,B,A,D,D,C,D,B,C,B,B,A,D,D,A,B,B,A,B,D,A,A,C,D
19923151,D,D,A,A,C,A,D,D,D,C,A,B,D,A,B,C,A,C,C,C,A,B,B,A
20047967,A,C,B,A,A,C,B,A,D,B,B,D,A,D,B,C,B,C,C,C,C,D,C,B
5059693,A,A,B,B,A,B,B,A,B,A,B,B,B,B,B,B,A,B,A,A,A,B,B,A
10265473,C,A,A,C,A,C,A,A,C,D,A,A,C,C,C,B,C,B,B,D,C,A,B,B
10265425,A,C,D,C,A,B,B,B,C,C,A,C,A,B,C,A,A,C,C,A,A,C,B,A
19845170,B,A,A,B,C,C,D,A,A,A,B,C,C,C,D,D,D,A,B,C,A,D,A,C
4210552,D,C,B,D,B,C,D,C,A,A,A,C,D,D,A,A,A,C,C,B,A,D,A,A
19805857,A,D,A,A,A,C,D,A,A,A,B,A,A,A,A,A,B,A,A,A,A,B,A,B
19920649,B,B,B,C,D,B,D,A,B,B,C,C,B,B,B,C,D,C,A,A,C,C,C,D
5027400,A,A,D,D,D,A,D,C,C,A,D,A,A,B,A,D,A,B,A,B,A,B,A,B
7120257,C,C,B,A,A,C,D,C,A,D,B,C,A,B,B,B,B,C,B,C,A,B,B,B
19852488,D,D,A,C,B,A,C,D,A,A,D,A,C,A,B,B,B,D,A,B,D,A,C,D
20054589,B,B,B,D,C,C,D,D,D,A,B,C,A,B,C,B,A,A,A,D,A,B,B,B
19871131,B,A,D,C,C,C,D,B,B,B,B,A,B,C,B,B,D,C,B,C,A,B,D,A
2956173,A,B,B,D,A,A,D,B,A,A,A,A,C,A,A,B,A,A,A,D,A,C,A,A
4931446,B,A,B,D,B,C,D,A,A,A,A,C,A,B,A,C,D,C,D,C,A,C,B,D
19727541,D,D,B,A,C,C,D,D,A,A,B,C,B,D,D,D,B,A,B,A,A,D,A,C
5305666,C,C,B,D,A,C,D,C,A,A,A,B,A,A,A,A,A,A,C,A,A,C,B,A
19861156,C,A,B,A,C,B,D,B,D,A,C,D,A,A,B,D,C,D,D,B,C,D,B,C
19779883,A,B,B,D,C,C,D,A,D,A,B,A,A,C,A,B,D,A,B,B,A,A,A,A
5583714,C,B,B,A,D,D,D,C,B,D,A,A,D,B,C,B,A,B,C,D,D,B,C,D
20109975,A,C,B,D,B,C,D,C,A,A,A,A,A,D,B,A,B,C,A,C,A,B,C,B
19792426,A,A,B,D,B,A,D,C,D,B,A,C,A,D,A,C,C,D,A,C,B,B,A,A
20401200,A,A,C,C,D,D,C,B,C,B,B,A,C,C,A,A,D,B,A,B,C,B,C,B
6871262,B,A,B,D,C,C,D,C,A,A,B,C,A,C,D,D,D,A,B,C,C,B,A,B
4659323,A,B,B,D,C,C,D,C,A,C,B,B,D,A,B,A,D,A,B,B,A,D,C,C
5451241,B,C,B,D,C,C,D,D,A,A,B,C,C,C,D,D,C,C,D,B,A,A,D,C
5136192,B,A,B,D,D,A,D,B,B,A,B,A,C,B,A,B,D,C,C,A,C,B,C,A
19714552,D,C,C,D,C,A,D,B,D,A,A,A,C,C,A,D,D,A,A,A,A,D,B,A
19719538,B,B,C,D,A,A,D,C,B,C,C,C,A,D,A,B,C,B,A,C,C,D,A,A
3563839,B,B,B,D,C,C,D,D,A,A,A,C,C,A,A,B,D,A,B,A,B,D,A,C
4769817,A,A,A,A,C,B,B,B,A,C,C,B,B,C,A,C,A,B,C,D,B,B,D,C
19862803,B,A,B,D,D,A,D,C,A,C,C,A,D,C,A,B,B,B,D,C,A,D,A,C
4840104,B,B,B,D,C,A,D,C,A,D,B,C,D,B,A,B,A,A,A,A,B,B,B,A
19844362,D,B,B,D,C,C,D,C,A,A,B,C,A,A,D,D,D,A,A,A,B,D,A,C
5012521,D,B,C,D,A,A,D,D,A,A,C,A,C,C,B,D,B,C,A,B,A,D,A,A
19945541,D,B,A,A,C,C,D,B,A,A,B,C,C,C,A,C,A,C,C,D,B,A,C,C
6872780,D,C,B,A,D,D,B,A,C,C,A,C,D,B,D,D,B,D,D,C,B,C,D,C
4094709,B,A,C,D,D,C,B,B,A,A,B,A,A,D,D,B,D,A,B,B,D,B,D,B
4701087,B,A,A,A,A,B,D,A,C,B,A,B,A,B,A,C,B,B,B,B,A,A,B,A
19812535,D,B,B,D,B,C,D,C,A,A,B,C,A,B,C,B,B,C,B,B,C,A,A,C
7363512,C,C,A,C,D,C,D,B,A,C,C,A,D,C,C,B,A,B,B,A,A,A,D,B
19744960,D,A,A,B,B,C,D,B,A,C,C,A,A,B,C,B,D,D,D,A,C,A,C,D
20074279,C,A,B,C,C,A,A,B,C,C,C,A,A,A,B,A,D,B,A,A,D,B,B,A
4300618,D,D,C,D,C,A,D,C,A,A,B,C,C,C,A,B,A,D,B,B,D,B,A,A
19785434,B,C,A,D,D,C,A,C,A,B,D,A,C,C,B,B,B,B,D,D,C,D,B,B
19770199,B,C,A,C,C,A,B,A,C,C,C,C,B,B,B,B,B,A,B,D,A,A,B,C
6763221,A,A,B,D,A,A,D,B,C,D,A,A,C,C,A,A,B,A,A,B,B,B,A,B
2692391,B,D,B,D,C,C,D,D,C,A,B,C,C,B,A,D,D,D,C,D,B,D,A,C
19944712,A,B,D,A,C,C,A,A,A,C,B,B,A,A,B,A,D,A,C,A,B,A,A,A
19701967,C,B,A,C,C,C,A,B,C,D,D,D,A,D,B,B,D,B,C,A,A,D,D,D
19809337,A,B,A,C,B,A,A,C,B,D,A,C,B,A,A,C,C,B,C,D,B,C,D,C
5060459,D,B,A,D,C,C,D,B,C,C,D,A,D,A,D,C,C,C,B,B,A,B,C,A
19772146,B,B,C,C,C,C,C,B,D,C,D,D,B,B,C,C,C,C,C,C,C,B,C,D
4656467,C,A,C,A,B,A,B,C,B,B,C,A,B,B,A,B,B,A,C,B,A,C,A,B
19927839,B,A,C,D,D,A,D,C,A,C,B,A,A,D,A,D,B,A,B,A,A,C,D,A
19761120,D,A,B,D,D,C,D,A,D,A,B,D,C,D,D,B,B,A,A,D,A,B,B,A
19971533,D,B,B,D,C,A,D,A,B,A,B,A,A,A,C,D,B,A,B,B,B,B,A,A
6134162,A,C,B,D,A,D,D,C,A,D,D,A,A,C,A,B,A,D,B,B,A,C,B,C
3040424,A,A,B,D,A,A,D,C,C,A,D,A,A,C,A,D,D,A,B,D,A,A,D,A
20074270,C,A,B,B,A,C,B,C,C,A,C,B,B,B,A,C,C,B,C,C,B,B,C,C
10285075,B,D,B,A,D,C,B,A,B,C,A,C,B,A,C,D,C,C,A,A,A,D,B,A
20042620,D,A,B,D,A,A,D,B,C,A,D,A,C,C,B,B,A,C,B,C,B,B,D,A
5070014,B,A,A,D,A,B,A,A,B,B,B,A,A,C,A,C,A,B,A,A,B,A,C,B
19946528,B,A,C,C,D,D,B,C,B,C,A,C,C,C,C,B,B,C,C,C,B,A,B,C
20379512,B,B,B,D,B,C,D,C,A,A,B,C,A,C,D,D,B,A,B,A,A,D,A,C
4658613,C,D,B,B,A,A,C,A,D,D,B,C,B,D,A,C,B,D,C,D,A,A,D,B
20067370,A,B,B,D,D,C,D,B,A,A,A,D,A,B,B,B,B,C,C,B,A,B,A,A
2726035,B,A,B,D,D,A,A,B,B,A,C,A,D,D,C,B,B,C,A,D,B,A,D,A
4658608,B,A,C,A,B,A,A,B,A,B,B,C,B,A,A,C,B,B,C,C,D,A,B,C
6412555,B,D,A,D,C,A,D,B,A,D,A,A,D,B,B,B,B,A,A,A,A,A,B,A
19825854,A,D,A,D,A,A,D,B,C,D,A,D,B,C,A,A,C,A,C,D,D,C,C,B
6371186,A,B,A,A,B,A,A,B,C,A,B,C,C,B,B,C,A,C,B,A,C,C,A,C
3716104,B,B,B,A,C,C,D,D,C,A,A,C,C,C,A,A,B,A,A,C,D,A,A,B
20082805,A,C,C,A,C,A,B,A,C,C,B,B,B,B,A,C,B,C,C,C,B,C,A,C
20143773,A,A,B,D,A,A,C,B,D,C,A,B,A,C,D,D,B,A,B,A,B,D,B,C
4369460,A,A,C,D,C,A,D,C,A,A,D,A,C,B,A,D,A,C,C,D,A,C,C,A
4300629,B,C,B,A,B,D,A,A,B,A,B,B,B,B,A,A,A,A,A,A,B,B,B,A
6728701,D,D,D,B,A,C,A,B,B,C,D,B,A,B,B,C,D,A,C,C,C,C,B,B
20002656,D,B,B,D,D,A,D,C,A,A,B,C,A,C,C,D,B,A,C,D,B,D,D,B
5061519,D,B,B,D,D,A,D,C,A,A,B,A,A,C,A,D,B,A,B,A,A,C,D,A
3563924,B,C,B,A,C,B,A,B,A,A,B,A,C,C,D,D,B,A,B,C,B,C,A,B
19854677,A,B,B,D,B,A,D,C,A,A,B,A,C,C,C,A,B,A,B,B,B,C,B,B
19720042,A,B,C,D,C,C,D,D,C,A,B,C,C,B,C,D,B,A,B,D,C,D,A,A
3558670,B,D,D,D,C,A,D,C,C,B,D,A,D,C,A,C,A,A,B,D,A,D,A,B
6876412,B,C,C,C,C,D,C,C,C,A,D,B,A,B,C,C,D,C,B,C,C,B,C,C
19825852,D,B,C,B,A,C,D,D,A,A,C,B,D,C,A,A,D,A,C,C,A,B,A,D
3378881,A,A,B,D,D,A,D,A,D,A,B,B,C,A,B,C,B,C,B,B,A,B,B,C
19777794,B,B,A,C,B,A,B,D,A,B,A,B,D,A,A,B,A,A,B,D,A,C,B,A
19893286,D,A,C,B,A,A,C,C,D,D,C,A,C,D,C,D,B,A,C,B,D,C,D,D
20009030,B,C,A,B,A,A,C,A,A,A,B,C,C,D,B,B,B,C,A,C,B,A,D,D
19790150,D,A,C,D,D,D,D,B,C,B,B,C,D,C,A,B,C,D,B,C,B,B,A,A
19791991,D,B,B,D,C,C,D,A,A,A,B,A,C,A,D,D,D,A,A,A,A,D,A,C
6928971,B,D,A,C,C,A,C,A,C,D,B,A,A,C,A,A,A,B,C,D,A,A,D,A
19923457,A,A,B,D,C,C,D,C,D,A,A,B,A,B,A,C,A,A,A,B,B,C,A,B
3131917,B,A,B,C,B,C,B,C,C,A,C,C,A,A,D,B,D,A,C,A,B,D,B,D
19981751,A,B,A,D,B,D,B,D,A,B,A,C,D,D,C,D,D,B,C,B,C,A,C,B
6078600,C,B,B,B,C,A,D,A,D,C,D,C,B,A,D,D,C,D,C,A,D,D,C,D
19952516,C,C,D,A,B,D,B,C,D,A,C,B,C,B,D,A,C,B,D,D,A,A,C,D
4840801,C,A,B,D,B,C,D,D,A,A,B,B,C,D,D,D,D,A,A,A,B,D,A,A
4517689,D,D,B,D,B,A,D,A,A,A,B,A,A,B,D,C,D,A,B,A,B,D,A,A
10191342,C,C,A,A,A,D,A,B,B,A,B,A,A,B,A,B,A,B,A,A,C,B,A,A
20000067,C,D,D,B,D,B,C,C,C,C,D,B,D,D,D,D,D,C,B,A,D,D,B,D
2488865,C,A,B,D,B,C,D,D,A,A,B,C,C,D,D,D,D,D,A,A,A,D,A,B
4701078,B,A,A,C,B,B,D,B,D,A,B,B,A,C,A,B,D,A,A,D,A,B,A,B
10214689,B,C,C,C,D,C,A,A,B,A,B,A,A,A,D,B,B,C,D,B,B,C,B,D
20116113,A,C,B,D,D,A,D,B,A,A,B,C,C,C,A,A,A,C,B,A,A,A,B,B
5012885,A,D,B,B,A,A,A,C,A,C,B,D,A,B,A,B,A,A,B,B,D,D,C,A
19903804,B,C,B,D,C,A,D,C,D,D,B,A,A,A,D,B,B,A,B,D,B,C,A,A
20054590,A,A,B,D,D,C,D,D,A,D,B,B,C,C,A,D,C,B,C,A,A,B,B,A
4957842,C,D,D,D,B,C,D,C,A,A,B,C,D,A,C,C,B,A,B,D,B,B,C,C
6655759,A,B,B,D,C,A,D,C,D,A,D,A,A,D,C,A,B,A,A,C,C,C,A,A
20067371,D,D,B,D,A,A,D,C,A,A,B,D,A,A,A,B,D,A,B,D,A,B,D,A
19766916,D,A,A,A,D,B,D,C,A,D,A,A,C,B,A,B,C,A,A,D,A,B,A,A
19893342,B,C,B,A,C,C,C,B,B,C,B,C,C,B,A,B,D,C,A,B,B,C,B,C
5059708,A,A,A,A,A,B,D,B,A,D,B,C,A,C,A,B,D,B,D,B,D,C,C,A
20067361,D,A,B,D,D,C,D,B,D,A,B,C,D,C,A,D,A,B,B,B,D,C,B,A
20209632,A,A,B,D,D,C,D,C,A,A,B,B,A,C,A,D,B,D,B,D,B,B,A,A
5059657,D,D,B,A,C,C,D,D,B,A,D,A,A,D,A,B,A,C,B,C,A,B,A,A
3244208,D,B,B,D,B,C,D,C,A,A,B,A,A,C,C,D,B,A,A,B,B,A,A,C
4141751,B,A,B,D,B,C,D,D,A,A,B,C,A,A,A,C,D,D,D,D,C,B,D,A
19818248,A,B,A,B,C,C,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B
4657907,A,B,A,A,A,A,A,D,B,A,A,A,A,B,A,B,A,C,B,A,A,A,B,A
3875806,A,B,B,D,C,A,D,C,A,A,B,D,A,B,C,B,B,A,B,B,A,D,A,A
20116116,D,B,B,D,C,C,D,B,A,A,B,C,C,D,D,D,D,A,B,A,D,D,A,C
19963254,D,C,A,A,B,A,B,A,C,D,B,A,D,C,A,A,D,C,A,C,A,B,A,B
19799816,D,B,C,B,B,B,A,B,D,D,C,A,D,C,B,C,D,C,B,C,B,C,D,A
20151584,B,A,A,D,C,B,D,A,A,D,C,A,A,B,A,D,A,C,A,A,A,C,C,A
5452515,B,A,B,D,C,C,D,C,C,A,B,C,A,C,D,D,D,A,B,A,D,D,A,C
4302057,D,A,B,D,C,C,C,C,B,A,C,C,D,C,B,D,D,A,C,D,B,B,B,A
4028370,C,B,B,C,A,C,A,A,D,C,C,B,A,C,B,B,D,A,A,B,C,A,B,C
3383545,A,A,D,D,C,B,D,B,A,C,D,B,B,D,A,B,B,C,B,D,B,A,B,C
7120431,B,C,B,D,D,D,A,D,A,D,C,B,C,B,A,B,D,D,B,B,A,D,B,C
19923395,D,B,B,D,C,D,D,D,B,A,B,D,C,A,C,B,D,C,B,B,A,C,D,B
3563821,A,A,B,D,C,C,D,D,B,A,B,C,C,D,D,D,D,A,B,A,B,D,A,C
19865125,D,B,B,C,C,A,D,A,C,C,B,A,D,B,A,B,B,C,A,D,C,C,B,D
20049979,A,C,B,B,B,D,C,A,A,B,D,A,A,C,C,D,A,D,D,C,D,C,A,B
5943420,D,A,C,A,C,C,C,B,B,B,A,B,C,A,A,B,A,D,C,C,D,A,B,D
19944884,D,B,A,D,B,C,D,A,C,C,B,B,C,C,B,B,A,A,A,D,A,B,B,A
19945635,B,B,B,A,B,D,C,C,C,B,A,C,B,C,C,A,B,B,B,B,C,B,B,B
20134456,D,B,C,D,A,B,D,B,D,B,C,D,B,B,A,A,B,D,B,D,A,D,A,A
10288929,A,C,B,C,D,C,B,A,C,C,D,C,B,B,B,C,C,C,A,B,B,B,A,A
20160867,A,A,B,D,C,C,D,D,A,A,B,C,A,A,D,D,D,A,B,A,B,D,A,C
3193458,D,A,B,D,B,D,D,B,B,A,C,B,A,B,D,B,D,A,A,A,A,C,A,C
19992408,B,A,B,D,B,D,D,A,A,C,C,D,B,C,A,A,D,D,C,D,A,A,B,B
4094508,B,B,D,C,A,A,B,B,B,B,C,A,C,B,B,C,C,D,B,C,B,C,B,C
20379420,D,A,B,D,A,D,D,C,A,A,B,A,A,C,A,B,B,A,B,D,B,C,A,A
4844025,A,D,B,B,B,A,A,B,A,C,A,B,D,C,A,B,D,C,D,C,C,A,C,C
19944827,D,C,A,D,A,C,D,A,A,A,C,C,A,B,A,D,B,A,C,D,B,A,D,A
20143516,A,A,B,D,B,A,D,A,A,A,B,C,A,C,A,C,D,A,B,B,A,D,D,C
2378003,C,C,B,B,A,D,C,B,C,B,C,B,C,C,B,C,C,D,B,C,C,C,C,D
3169090,A,A,B,B,D,A,A,A,A,A,B,A,A,A,A,A,A,A,B,D,C,B,B,A
19944929,A,C,D,C,C,A,A,B,B,C,D,A,A,B,C,B,B,D,C,A,C,D,B,D
19945361,B,B,D,B,D,C,B,D,C,B,B,C,D,B,D,D,C,C,C,D,C,A,D,B
5752021,D,D,B,B,C,C,D,B,B,B,C,B,B,A,D,A,C,D,D,C,A,B,A,B
3716011,A,B,B,A,D,C,D,C,A,A,B,A,D,B,B,D,B,A,B,B,C,C,C,A
6537466,D,C,C,D,C,A,D,C,C,D,D,C,D,C,D,D,D,A,B,C,B,D,A,C
4094982,A,A,C,D,D,C,D,D,A,A,A,A,D,D,B,D,B,A,B,A,A,D,C,B
4094989,A,B,B,B,D,C,D,C,A,A,A,A,C,B,D,D,B,A,B,B,A,C,C,A
20117717,C,D,A,A,D,A,B,A,D,C,A,C,A,B,D,B,D,D,C,D,B,B,B,D
4092595,D,B,A,D,C,A,C,C,A,C,C,B,A,A,D,D,D,D,A,D,B,C,B,A
3856750,A,A,A,B,B,D,A,B,A,B,B,A,B,A,A,A,C,C,D,B,A,A,C,B
19938660,A,A,B,B,D,C,D,C,A,A,B,C,C,B,D,D,B,A,C,C,B,D,A,C
20117718,A,B,A,A,A,A,B,A,A,D,A,A,D,B,A,A,B,C,A,A,A,B,A,A
19903795,B,B,B,D,B,C,D,C,A,A,B,C,A,C,C,B,B,B,B,B,A,C,A,B
6728706,B,A,A,D,C,A,A,C,C,D,D,A,D,B,A,A,C,C,A,A,A,A,B,A
10259783,D,C,A,D,D,D,B,B,B,D,C,B,C,B,D,C,C,B,C,C,C,B,B,B
3003670,B,C,C,A,C,B,B,B,C,D,B,D,C,C,B,B,A,C,A,C,C,C,B,B
10259731,A,C,C,A,A,B,D,B,A,A,A,B,D,C,A,B,B,A,C,B,A,D,A,A
2027821,A,A,B,D,B,B,D,B,A,A,B,C,C,C,A,B,B,A,B,B,C,B,B,B
5002277,B,C,B,D,A,B,D,A,D,A,B,A,A,A,A,A,B,A,A,C,A,C,A,B
20041739,D,C,B,B,D,D,B,C,A,D,A,A,C,B,A,A,B,C,C,D,A,C,C,D
19963309,D,C,B,A,B,B,D,B,C,A,A,C,C,B,A,B,D,B,B,D,A,A,B,B
19825329,A,C,B,D,C,C,D,C,C,A,C,C,D,C,A,C,A,D,B,D,A,D,D,B
19903799,A,B,B,A,D,B,A,C,D,B,A,C,B,B,A,D,A,C,A,A,A,B,A,A
19924942,D,C,B,D,C,C,D,B,B,A,A,C,B,B,A,D,C,B,B,C,A,C,B,C
19918752,B,C,B,D,C,C,D,C,A,A,A,C,C,C,A,D,D,D,B,B,A,D,A,C
6497795,A,D,D,B,A,A,D,C,A,D,B,C,C,B,A,B,D,C,D,B,A,B,A,B
20033987,C,A,B,B,C,C,D,D,A,A,B,C,C,A,A,D,D,B,C,C,B,D,B,C
19784628,D,C,B,D,C,A,D,C,D,A,B,A,D,D,A,B,D,C,B,A,C,B,D,A
19753076,B,A,D,C,C,A,A,C,D,A,C,D,C,A,B,B,D,D,A,A,B,A,B,D
20005275,D,B,B,D,B,C,D,A,D,A,D,D,A,C,D,B,D,B,B,B,C,C,A,A
6691764,A,A,B,D,A,C,D,C,B,A,A,A,C,A,C,A,A,A,B,C,B,B,D,A
4212973,A,A,B,A,C,A,D,C,A,A,B,B,B,D,A,B,C,C,B,D,A,B,A,A
19932541,B,A,B,D,B,A,D,C,D,A,C,A,B,A,A,B,D,A,A,A,C,C,A,A
20054244,D,A,B,B,B,C,D,D,A,A,D,D,A,B,D,B,C,D,A,C,A,D,A,A
20251977,A,B,A,B,B,D,C,C,C,C,B,B,C,B,D,B,A,B,A,C,C,C,B,B
19988266,D,A,C,B,C,B,C,B,A,D,C,A,D,C,C,A,C,C,B,A,D,B,B,D
19810975,B,A,B,A,B,A,B,A,B,A,A,A,B,A,B,B,B,A,A,A,A,B,A,B
7120359,C,C,B,B,B,D,B,B,B,C,C,B,B,B,B,C,C,B,B,B,B,D,B,D
19858696,A,D,D,B,D,B,A,B,A,C,A,D,C,A,A,D,D,C,B,B,A,B,B,A
19819257,B,A,B,C,A,B,A,D,C,A,A,C,D,A,C,B,A,B,A,B,B,C,A,B
4837650,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,B,C,B,A,A,B,B
20143763,C,B,C,C,B,C,B,A,C,B,C,C,A,B,C,C,A,C,C,D,C,C,C,C
5449988,B,A,B,D,A,C,D,C,D,A,A,A,A,D,C,B,A,D,B,B,A,C,A,B
5534201,D,B,A,D,B,C,D,C,C,A,A,C,C,A,A,D,D,A,B,C,A,B,D,C
6761212,A,A,C,D,C,A,A,C,D,B,A,B,B,A,A,A,A,B,A,C,B,A,D,A
19920121,A,A,C,C,D,D,B,B,A,A,D,A,D,A,A,B,D,B,A,B,D,C,D,C
4659093,B,B,A,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,B,C,B,A,A,C
6301054,B,B,B,D,C,C,D,B,C,A,B,A,A,C,B,A,D,D,B,B,A,B,B,B
19954551,B,B,A,C,B,C,C,C,B,B,C,A,C,A,B,C,C,A,C,B,B,D,B,B
19895420,B,D,B,D,D,C,D,C,D,A,B,D,A,C,B,A,B,C,B,A,A,C,B,A
20141750,A,B,A,A,D,B,D,A,B,D,B,A,C,C,A,A,D,C,B,C,A,C,A,D
20408471,D,C,C,C,B,C,C,B,D,C,D,A,A,C,B,B,C,C,A,B,C,C,C,D
10273341,A,A,A,A,A,A,D,B,A,C,B,B,C,C,A,A,A,B,B,A,A,B,A,A
10210870,A,A,B,D,A,C,D,A,D,A,B,A,D,C,A,A,A,A,A,A,A,C,B,A
20257102,A,B,D,D,C,A,A,A,B,A,A,B,D,A,A,A,A,A,A,A,B,D,B,A
20379463,B,B,B,D,B,B,D,D,C,A,B,A,C,C,B,B,B,A,A,C,A,D,A,A
5002452,A,B,B,D,B,C,D,B,A,A,B,C,A,B,D,D,B,A,A,B,A,D,B,D
3002638,B,B,B,A,C,C,C,B,B,B,B,A,A,C,A,B,D,A,B,B,C,C,D,A
3857178,B,B,A,B,A,A,D,A,B,A,C,A,C,B,A,A,B,A,A,A,A,C,B,A
4520041,D,B,A,D,C,C,D,D,A,A,B,C,A,A,D,D,D,A,B,B,A,D,A,C
20117716,A,A,D,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,D,B,A,A,B
19923384,B,D,B,D,D,B,D,A,D,C,C,A,A,C,C,C,A,C,B,B,A,B,A,A
20132122,A,C,D,C,A,D,B,C,B,D,D,B,D,C,D,B,D,A,A,C,D,B,A,C
3553231,B,A,A,A,A,A,B,C,C,A,A,A,C,D,A,A,B,C,A,A,A,C,B,A
7120550,A,C,C,D,C,A,D,C,A,A,A,A,A,B,A,D,A,A,B,B,A,C,D,B
19993316,A,C,A,C,A,D,D,D,A,C,B,B,B,D,D,A,C,D,C,A,B,A,D,B
19893615,B,B,C,A,C,C,B,B,A,C,C,B,C,C,D,C,C,C,B,C,C,C,A,C
10264641,A,B,B,A,D,C,D,A,D,D,D,B,C,B,A,A,B,D,B,D,A,D,B,A
4840811,A,A,B,D,D,A,D,D,D,A,B,D,C,A,B,D,B,A,C,D,A,B,B,A
19927825,C,C,A,C,A,B,B,B,C,A,D,D,C,C,C,C,A,A,D,C,C,B,B,A
19855254,A,A,D,D,D,C,D,B,A,D,A,D,C,B,B,C,B,D,B,D,A,B,B,B
4212982,A,B,A,D,C,A,D,B,A,A,C,C,A,B,B,A,A,A,C,C,B,A,A,C
4840802,D,A,B,D,A,B,D,A,A,A,A,A,A,B,B,D,B,C,B,D,A,B,B,B
