NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
20108441,D,A,A,A,A,A,B,C,C,A,A,A,A,B,A,A,A,A,C,B,A,A,B,A
20054624,A,A,C,D,A,C,A,D,C,D,B,B,D,A,B,A,B,B,A,B,A,B,C,C
4237098,C,A,B,B,A,D,A,A,B,A,D,A,A,A,D,A,A,C,C,A,C,A,C,D
20054618,A,A,C,D,A,B,A,D,C,D,A,B,D,A,B,A,B,B,A,B,A,B,C,A
19940578,C,C,C,A,C,B,A,C,B,A,D,A,B,C,D,A,A,A,C,D,D,B,A,C
20209685,D,C,A,A,D,D,A,D,B,B,C,B,D,C,B,C,B,B,A,B,D,C,C,D
4115915,D,B,C,A,D,B,A,D,B,B,D,B,D,A,C,A,B,B,D,A,D,D,C,B
10181250,C,A,D,D,D,D,A,C,B,B,D,C,D,C,A,D,A,A,D,A,D,C,B,D
19963227,A,A,B,C,A,D,D,B,B,D,D,A,A,C,C,A,B,B,A,A,D,C,C,B
20164059,B,C,C,B,D,D,B,A,A,B,D,A,D,D,B,A,A,B,A,B,D,C,C,A
20017029,D,C,B,A,A,B,D,B,B,B,C,A,A,C,C,A,B,D,D,B,D,C,C,C
4659755,A,B,B,A,A,A,B,B,A,A,A,B,B,B,B,B,B,A,A,B,A,B,B,A
20241829,B,A,C,A,D,B,A,B,C,B,C,A,A,B,C,A,C,A,C,D,A,D,D,C
6931655,D,A,C,A,D,C,B,B,B,B,A,A,D,B,B,D,A,C,A,B,D,C,A,C
4840764,A,A,B,D,A,B,D,B,B,B,D,A,D,C,B,A,B,B,A,A,A,C,C,A
19974726,C,B,B,A,D,B,C,C,D,B,C,A,A,C,C,A,B,B,A,B,A,D,D,D
19976706,D,A,A,D,C,D,A,C,A,B,C,D,A,A,B,D,B,D,C,D,A,C,C,B
19923553,D,B,B,D,C,B,A,A,C,D,A,B,D,C,A,A,A,B,A,D,A,D,C,A
19749297,B,C,C,B,A,D,B,C,A,B,A,C,C,C,C,B,A,C,C,B,C,A,B,C
19777692,D,C,B,A,D,D,A,D,B,B,D,B,D,A,B,D,B,B,D,B,D,C,C,B
20103325,C,B,C,D,D,B,C,B,C,C,C,B,A,B,D,B,B,B,B,B,C,C,C,C
19879282,B,B,D,A,B,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,B,A,A,B
10202073,B,A,A,D,A,D,D,B,A,A,A,C,A,C,A,B,A,B,A,D,A,C,B,D
19925604,C,B,A,B,A,A,A,A,B,C,C,A,D,C,A,C,A,A,B,A,B,A,B,C
20101117,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
19923500,D,A,B,A,D,B,A,C,B,A,D,A,D,A,C,A,B,B,A,B,D,C,D,D
19920827,D,A,C,A,C,B,D,A,C,C,B,A,B,C,C,D,D,A,B,B,B,D,A,D
19909206,D,B,C,A,D,D,A,D,C,C,D,A,D,A,B,A,B,B,D,B,B,C,C,B
19994554,C,B,B,A,D,B,A,B,B,B,D,A,D,C,B,A,B,B,D,B,A,C,A,B
20164025,B,B,B,A,A,D,C,D,A,D,C,A,D,A,A,A,B,A,D,B,A,C,C,A
19910167,C,D,B,C,A,D,B,B,C,A,A,A,A,C,B,A,B,A,C,A,D,A,C,D
19738060,C,B,B,D,D,C,C,B,A,B,C,B,A,A,D,A,C,B,C,A,A,B,B,D
19839474,B,C,A,A,D,B,A,C,A,B,B,C,B,B,A,A,A,A,A,A,D,B,B,B
20015049,D,D,B,A,D,B,A,D,B,D,D,A,D,A,B,A,B,B,D,B,D,C,C,B
19879204,D,C,B,A,A,B,A,D,B,A,D,B,D,A,B,A,B,B,C,D,B,C,C,B
19889801,B,B,B,A,D,D,C,D,C,C,C,C,D,C,B,C,C,D,C,C,B,C,B,C
20115980,C,B,B,D,C,D,C,C,B,D,C,C,A,B,B,D,C,A,C,C,B,C,B,C
19910241,A,D,B,D,A,D,B,B,C,A,A,C,A,C,D,A,B,A,B,A,A,A,C,D
20043251,D,C,C,B,D,A,A,B,B,D,A,C,A,A,A,A,A,A,A,A,A,A,A,A
4656513,A,A,A,A,B,B,C,B,B,A,B,A,A,B,C,C,C,C,B,C,A,B,A,C
19963237,A,A,A,A,A,D,A,B,A,A,A,B,A,B,B,A,A,B,C,B,A,B,C,A
4213860,D,B,B,A,A,B,A,A,B,B,A,A,D,C,A,B,A,A,C,A,C,B,C,B
19879205,D,A,B,A,D,B,A,C,C,B,D,B,D,A,C,A,A,B,A,C,A,A,C,B
10939979,D,C,C,D,D,C,A,B,B,A,D,D,B,C,C,B,B,B,A,B,D,C,C,B
19879337,B,D,C,C,B,B,B,C,A,B,B,C,D,B,B,A,B,A,C,A,A,D,B,C
19810050,D,C,C,A,D,D,A,C,A,A,D,D,A,C,D,A,B,B,D,A,D,C,B,D
19714110,C,B,C,C,C,B,C,B,C,C,C,B,B,B,B,D,D,B,B,C,C,C,C,C
19879216,D,A,B,A,D,B,A,D,B,A,D,A,D,C,B,A,B,B,A,B,D,C,C,B
5787422,D,C,C,D,D,D,A,D,B,B,D,B,D,D,A,A,B,B,D,A,D,C,C,B
4139555,D,A,B,A,D,D,A,A,B,D,D,C,D,C,D,B,B,B,C,B,D,C,C,D
19738125,D,B,B,B,D,D,A,D,B,D,D,A,D,D,C,A,A,C,C,A,D,A,C,A
20297556,D,C,B,A,D,D,A,D,B,B,D,A,D,D,A,A,B,A,A,A,D,B,C,B
10178692,A,C,D,C,B,B,A,C,B,B,D,A,C,D,A,C,A,B,C,D,A,C,B,B
19902082,B,B,B,C,C,C,D,B,C,B,B,B,A,D,D,C,C,B,B,D,D,C,D,A
4840769,A,C,D,A,D,D,B,D,A,A,A,A,D,A,B,A,B,B,A,A,A,C,C,B
19766101,B,C,C,B,A,A,A,C,B,B,C,B,A,A,C,C,D,B,B,D,A,C,C,A
19961906,C,A,C,A,A,D,A,D,B,A,D,A,A,C,D,D,B,A,B,B,D,B,D,D
20099167,C,B,A,B,C,A,B,B,C,C,C,C,C,A,A,C,C,C,B,C,A,B,A,B
20103214,A,A,A,D,B,D,A,B,C,D,A,A,D,A,C,C,A,A,C,A,D,C,C,A
19879055,C,B,B,A,A,A,D,C,B,C,A,D,C,A,A,B,C,C,D,C,C,C,A,A
19879113,D,C,B,A,D,B,A,D,B,D,D,D,D,C,B,A,B,B,D,A,C,A,C,D
19879112,D,C,B,A,D,B,A,D,B,D,D,D,D,C,B,A,B,B,D,A,C,A,B,D
19907152,B,A,B,B,B,C,B,B,B,A,C,A,C,B,B,B,C,C,B,A,D,A,C,C
19733899,C,C,A,A,D,D,A,D,B,B,D,C,A,D,C,C,A,B,C,B,D,C,C,D
20069555,B,B,B,A,A,A,B,D,D,B,A,A,A,A,D,A,A,A,B,B,B,D,B,A
19837493,B,A,B,D,A,B,D,B,B,B,A,A,D,B,A,A,B,C,C,B,D,C,C,D
10162664,C,A,C,B,B,C,C,A,B,C,C,B,C,B,B,B,B,B,B,B,B,B,B,C
19737566,C,B,B,B,D,A,A,B,C,D,C,B,A,A,B,C,B,A,D,A,A,D,B,B
4117381,D,C,B,A,D,D,A,D,B,B,D,B,D,A,B,D,B,B,D,B,D,C,C,B
19988686,D,A,C,B,A,C,A,B,C,D,A,A,B,B,D,C,B,B,A,C,A,C,C,A
19881318,D,C,C,A,D,D,A,D,C,D,D,A,A,C,B,A,B,B,D,B,B,C,C,C
19896541,B,C,A,B,D,A,A,B,A,A,D,C,B,D,D,B,B,A,D,C,B,A,A,C
10265844,A,C,B,A,A,D,A,A,B,D,C,B,D,B,B,C,B,B,A,A,B,C,A,A
19879295,A,B,B,A,A,A,D,B,B,A,D,B,A,B,B,B,B,A,A,B,B,A,B,A
20157352,C,C,B,A,A,D,A,D,B,B,D,A,D,C,A,A,B,B,A,B,D,C,C,D
20095379,A,C,C,C,A,B,A,C,A,B,A,C,A,B,A,A,A,B,B,C,D,A,D,B
19952732,D,A,C,A,A,D,A,D,A,A,D,A,C,C,D,B,D,C,B,B,C,D,C,A
19984785,C,C,A,D,B,B,A,C,B,D,D,A,C,B,A,D,C,B,D,D,C,A,C,D
20045710,D,A,B,C,C,A,A,B,B,B,B,D,C,A,A,D,D,B,D,B,A,A,A,D
19997434,D,C,B,A,D,D,A,D,B,B,D,A,D,C,B,B,B,B,C,D,D,C,C,B
20251576,C,A,C,A,A,B,A,B,C,A,D,A,D,C,B,A,B,C,A,B,D,C,C,D
20154359,D,C,B,A,D,D,A,D,B,B,D,B,D,A,B,D,B,B,D,B,D,C,C,B
6375029,B,A,B,A,A,B,A,D,B,A,D,A,D,C,B,A,B,B,A,B,D,C,B,B
20002835,D,B,B,A,D,B,A,C,B,A,A,D,D,C,B,A,C,C,C,B,D,C,C,D
20303991,A,C,D,A,B,B,C,A,C,A,B,D,A,A,A,A,D,C,A,D,A,C,B,D
19952735,D,C,C,A,A,D,A,C,A,D,D,C,C,B,A,C,A,B,B,A,D,C,D,A
20045709,D,C,B,A,D,B,A,D,B,D,D,D,A,B,D,A,B,D,A,B,A,C,C,C
5753021,A,C,B,A,A,B,B,A,C,B,C,B,C,C,B,B,A,B,C,C,C,B,B,B
20035471,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,A
19912723,C,C,B,A,A,B,A,D,B,B,D,A,D,C,D,D,B,B,D,B,D,A,C,B
19980103,D,B,D,A,D,D,A,D,B,B,D,B,D,B,B,A,B,B,C,A,D,C,C,A
5004672,D,C,B,A,D,B,A,D,B,D,D,D,A,C,D,A,A,B,D,A,C,A,B,D
19879217,D,B,B,D,D,B,A,D,B,B,D,A,D,C,B,A,C,B,A,B,D,C,C,B
19879048,C,B,B,B,B,C,A,C,C,A,C,C,C,B,D,C,D,C,C,D,C,C,C,B
19958595,B,B,C,C,A,B,A,A,B,B,A,D,D,C,B,C,B,B,B,B,C,D,A,C
20038905,A,B,B,A,A,C,A,A,A,B,D,A,D,A,A,A,B,B,A,A,A,A,A,A
19960999,B,A,A,A,D,D,A,D,B,A,D,D,D,A,C,A,B,B,A,B,D,A,B,B
5022708,A,A,B,A,D,D,A,D,B,B,D,A,D,A,C,A,B,B,A,B,A,C,C,B
7322391,D,C,B,A,D,B,A,D,D,B,D,A,D,B,B,A,B,B,D,A,A,C,C,A
19997547,D,C,C,C,A,B,A,D,D,B,B,C,D,D,B,A,B,B,A,B,D,C,C,B
19919760,D,D,B,C,D,B,A,D,B,B,D,B,A,A,B,C,A,B,A,D,D,C,D,C
4117391,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
20004155,C,D,B,C,B,B,B,B,B,B,B,A,A,B,C,C,C,A,A,C,A,B,D,A
19735488,A,B,B,A,A,D,A,D,C,B,D,A,D,A,C,D,A,C,A,B,A,C,D,D
19919759,D,D,B,A,D,B,A,D,B,B,D,B,D,A,B,C,A,B,A,C,D,C,C,C
19869685,D,A,B,A,D,B,B,D,B,B,D,A,D,C,B,A,B,B,D,B,D,C,C,B
19988685,B,D,B,A,D,B,A,C,B,A,B,D,D,C,A,D,A,A,D,B,C,A,C,A
19919547,C,C,B,B,D,A,A,A,B,B,A,A,D,C,B,A,B,C,A,B,D,A,C,B
5583233,A,A,A,C,B,B,A,B,B,A,A,D,C,A,A,A,B,D,A,D,A,B,A,A
19753113,A,B,C,D,A,D,A,C,C,D,C,C,D,B,B,A,C,D,D,A,D,D,D,A
19791893,D,D,B,A,D,B,A,B,B,B,D,B,D,A,B,C,A,B,A,D,C,C,C,C
19963230,D,B,D,A,A,D,A,B,B,B,D,B,D,B,C,A,A,A,D,A,A,A,C,B
4840783,A,A,A,C,B,D,A,C,B,A,D,D,D,C,D,B,A,B,D,C,D,B,D,B
19919559,D,D,B,A,D,B,A,B,B,B,D,B,D,A,B,C,A,B,A,D,D,C,B,C
3072269,D,B,B,A,D,D,A,C,D,B,D,A,D,B,D,B,B,A,A,A,D,B,B,C
19879130,B,C,B,C,C,C,B,A,C,C,C,C,D,C,A,A,D,B,C,D,C,B,C,C
19755552,A,C,C,D,D,D,A,A,D,B,A,D,D,A,B,A,A,C,A,A,B,C,A,B
20047239,D,A,B,A,D,B,A,D,B,D,D,D,A,C,B,A,B,B,D,A,C,A,B,D
19879284,D,C,B,A,D,B,A,D,B,D,D,D,B,D,C,A,B,B,D,C,C,C,B,A
20109279,D,B,B,D,A,B,A,D,B,D,D,A,D,B,B,D,B,B,A,B,D,C,C,B
10191965,C,A,B,A,D,B,A,D,B,B,D,A,D,A,B,A,B,B,A,B,D,C,C,B
19756253,C,A,B,A,A,B,A,D,A,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
19913332,D,C,B,A,D,D,A,B,B,A,D,A,A,C,C,A,C,B,C,B,D,C,B,B
19885713,D,B,B,A,A,D,A,C,A,B,D,C,D,B,B,B,B,C,B,B,B,C,D,C
19907305,D,B,B,D,D,D,A,C,C,D,C,D,A,B,A,B,A,C,B,A,C,C,C,A
19879051,D,C,B,A,D,B,A,D,B,D,D,D,A,C,B,A,B,B,D,A,C,A,B,D
6876190,D,C,B,A,D,B,A,D,D,B,D,D,D,C,D,A,C,B,A,B,D,C,C,D
19879106,A,D,B,A,D,D,A,D,B,C,B,D,A,D,A,D,B,B,A,A,C,C,C,B
20038434,C,B,C,A,B,B,D,A,C,A,B,B,B,A,C,A,C,C,A,B,C,B,D,B
19759676,D,B,C,A,A,D,A,D,B,D,D,C,A,D,C,C,B,A,A,D,B,C,C,D
19879319,C,B,C,A,D,C,C,B,C,D,D,C,D,B,D,C,B,C,D,C,C,A,D,B
19787657,A,A,B,B,D,B,C,A,A,B,A,C,A,A,A,A,A,B,A,A,A,A,A,B
19879280,D,C,B,A,D,B,A,D,B,D,D,D,A,C,B,A,B,B,B,C,C,A,B,C
19879243,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
20245273,D,C,B,A,D,B,A,C,B,A,D,A,D,D,C,A,B,B,D,B,C,C,B,D
20134334,D,D,B,C,A,B,D,B,A,D,C,D,A,C,D,D,A,C,C,B,D,A,A,D
19874275,D,B,A,B,C,A,B,C,D,A,C,C,B,B,A,D,A,C,A,B,D,C,C,A
19715109,D,C,B,A,D,D,A,C,B,D,C,D,D,C,C,A,B,B,A,B,D,C,C,A
19879321,A,B,B,B,B,B,B,C,A,B,C,D,D,B,C,C,A,B,C,B,D,D,D,C
19958108,D,B,B,A,A,B,A,C,C,D,D,B,D,B,A,A,A,A,C,A,C,B,B,A
6875944,D,C,B,A,D,B,A,D,B,B,D,D,D,C,D,A,B,C,A,B,D,C,C,D
19879207,D,A,B,A,D,B,A,D,B,B,D,A,D,A,B,A,B,B,D,C,D,A,A,D
19997589,B,B,D,D,A,B,A,C,C,D,C,A,A,A,B,B,A,B,C,C,A,D,C,A
19957127,A,C,B,A,A,D,A,B,A,D,A,A,A,C,B,A,B,A,A,B,D,C,C,B
19930261,B,B,C,D,C,D,D,C,B,B,A,A,C,B,B,B,D,A,D,A,C,C,C,D
20015071,D,C,B,A,D,A,A,D,A,D,D,B,D,C,B,A,B,B,A,B,D,A,C,B
20047246,D,B,A,B,A,D,C,D,B,B,D,B,A,A,A,B,B,C,A,D,D,A,D,C
19910194,A,B,B,B,B,B,B,B,B,B,A,D,B,B,D,A,A,B,A,C,D,C,B,D
19879104,D,C,B,A,D,B,A,D,B,B,A,C,A,A,D,B,B,A,C,A,B,B,B,B
20212572,A,C,C,A,B,A,A,D,A,C,A,D,C,D,B,D,B,D,D,D,A,C,A,A
20054602,D,B,B,A,D,B,A,C,D,D,D,B,D,A,D,D,B,C,C,D,C,B,D,D
20188531,A,C,C,C,A,D,D,C,C,D,A,C,A,B,D,B,C,D,C,A,C,D,B,A
19879131,D,B,B,A,D,B,A,D,B,D,D,D,A,C,B,A,B,B,D,A,C,A,B,D
19879121,D,C,B,C,D,B,C,D,B,A,D,C,D,C,B,A,B,B,D,A,C,C,B,D
19879100,D,C,B,A,D,B,A,D,B,D,D,D,D,C,D,B,B,A,A,B,D,A,B,A
3566087,B,C,B,B,B,B,D,C,B,D,A,B,D,C,B,A,C,B,D,A,A,C,D,B
19919553,A,D,C,B,A,D,D,D,B,D,D,B,D,B,D,D,B,B,A,B,D,C,C,D
10201901,B,D,A,C,A,B,D,C,A,D,C,B,C,A,B,B,A,D,C,D,B,A,C,B
19969937,D,A,B,B,D,B,B,B,C,D,A,C,D,A,C,B,A,B,B,D,A,A,D,A
19933530,A,B,C,B,B,C,A,B,B,A,A,A,D,C,B,C,A,A,D,C,D,A,C,D
20021624,D,A,B,A,A,D,A,B,D,C,C,A,D,C,C,A,A,A,D,A,D,C,C,A
19885700,B,A,C,C,A,B,C,D,D,C,B,B,A,A,D,A,B,A,A,C,C,D,D,A
19949936,B,C,A,A,D,B,B,A,B,B,B,D,D,B,B,A,B,A,C,C,B,B,B,B
19989941,D,A,B,A,D,D,A,B,B,B,D,B,A,D,D,B,A,C,B,D,A,C,D,B
20024682,A,B,B,B,B,D,A,B,B,D,C,C,C,B,D,A,D,A,A,C,A,C,D,B
19876850,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A
19910239,C,A,B,A,A,B,A,B,B,D,B,B,B,C,C,A,D,B,A,D,C,B,B,A
19710016,A,C,B,A,B,D,A,B,C,B,B,C,B,C,B,B,A,A,B,A,C,B,B,A
19864722,C,A,C,D,A,A,A,B,B,A,C,C,A,D,C,D,B,A,A,D,A,B,A,D
19928083,A,C,B,A,A,B,B,A,A,B,A,B,A,D,A,A,B,A,A,A,A,A,A,A
19882498,D,A,B,A,D,B,A,D,B,A,D,A,D,B,B,A,B,B,D,B,D,C,C,B
19719537,A,B,C,A,B,D,D,C,C,A,D,C,A,A,B,A,A,B,D,A,A,C,C,A
10201362,A,C,A,A,D,B,A,A,B,B,A,A,B,C,B,A,B,C,D,A,A,C,B,B
19876862,B,B,A,B,B,B,A,B,A,A,B,D,B,B,A,B,B,B,A,B,B,A,B,B
6108855,B,C,C,C,A,C,B,C,C,B,A,A,C,C,C,C,A,B,A,C,D,D,C,A
19876942,B,A,A,D,B,A,B,A,C,A,A,D,A,A,D,D,B,A,B,D,D,D,A,C
19830940,D,D,B,D,D,B,A,B,D,D,D,A,A,C,C,A,A,B,D,C,C,C,A,D
20145714,A,B,C,A,B,D,A,D,D,A,D,D,D,A,D,B,B,B,D,A,B,C,C,A
20150943,B,C,A,A,D,B,A,A,B,C,D,D,D,C,B,A,B,C,D,B,C,A,B,C
20162413,A,B,B,B,C,B,B,B,A,B,C,C,B,C,B,B,C,B,A,B,D,C,C,B
19963105,A,B,A,B,B,C,C,B,A,B,B,A,D,B,B,A,C,D,C,B,C,B,D,D
4214818,C,C,B,A,D,B,B,A,C,B,D,D,D,C,C,B,A,B,A,A,B,C,C,D
5036172,D,C,B,A,D,B,A,D,C,B,D,A,D,C,B,A,B,B,D,A,A,C,C,B
19876854,C,A,B,C,C,B,B,D,C,A,C,A,A,D,C,B,B,A,C,B,D,B,A,C
20136320,B,C,B,C,D,D,B,C,B,B,B,C,C,C,C,C,C,C,B,B,A,C,C,C
20159641,D,C,D,D,D,B,A,B,B,B,A,A,A,C,B,C,C,D,D,C,A,C,A,D
553466,A,A,A,A,A,B,B,B,C,D,A,B,B,A,C,C,B,C,D,C,A,B,D,A
20103217,A,C,C,C,A,D,D,C,B,D,B,D,D,C,C,A,C,C,B,B,B,D,B,A
19919753,D,A,B,A,D,B,A,B,C,B,D,B,D,B,B,B,A,B,A,B,D,C,D,C
20165882,C,D,D,A,D,D,A,B,B,D,A,A,B,C,A,A,D,B,B,D,A,D,B,A
20170215,B,B,B,B,B,A,A,A,C,A,A,A,C,B,B,B,B,B,C,B,B,B,B,B
19756133,D,C,B,A,D,B,A,D,C,B,D,A,A,A,A,A,A,A,A,C,B,C,A,A
19876846,A,A,C,A,A,D,D,C,B,A,D,C,D,C,B,A,D,A,A,A,D,C,C,B
20010317,A,C,B,D,A,D,A,C,D,D,C,C,A,A,A,A,B,C,A,B,A,C,C,D
19888587,D,B,C,D,A,D,A,C,C,D,C,B,D,C,A,C,B,A,C,C,B,D,A,A
20146528,D,C,A,B,D,B,A,C,B,B,D,A,D,C,D,B,B,B,A,A,D,C,C,B
20130117,A,B,A,A,B,B,D,B,C,A,C,A,C,A,C,B,A,A,B,C,B,C,D,C
19777570,C,B,C,A,B,A,B,C,C,A,C,A,B,B,B,C,B,A,C,B,A,D,C,C
19912755,B,B,A,A,A,B,A,A,C,B,B,B,C,B,A,A,A,D,A,A,B,B,A,A
3382415,D,B,C,A,A,D,B,B,B,B,D,A,D,C,B,A,B,B,D,C,A,C,C,B
19836785,B,A,C,C,B,C,A,B,C,C,A,C,A,A,B,B,B,B,A,B,C,C,C,C
20136995,A,B,D,A,A,C,C,A,B,D,C,B,D,B,A,A,A,A,B,D,A,A,C,A
19909836,D,B,B,D,A,B,A,D,B,D,D,A,D,C,B,A,B,C,D,C,D,C,C,B
10201348,C,C,B,A,D,B,A,A,A,D,A,A,D,C,B,D,B,C,A,B,D,A,C,B
19931059,B,B,A,C,B,B,C,B,B,A,A,A,A,C,B,A,B,D,A,C,A,C,B,B
19759284,A,B,A,A,A,A,B,B,B,B,B,B,B,B,B,A,C,B,A,B,D,C,C,A
6692311,B,A,C,B,B,C,C,A,D,B,C,A,B,C,C,A,B,C,B,C,B,B,B,A
20109275,C,B,B,B,D,D,C,B,B,C,D,A,B,B,C,C,B,D,C,A,D,D,B,C
4985188,A,D,B,A,B,C,A,B,B,A,A,D,D,B,C,D,B,A,B,B,A,D,D,B
19891586,D,D,C,A,B,B,A,B,B,A,A,A,C,B,B,B,A,C,D,A,C,C,A,C
19759348,C,B,B,B,C,A,A,C,B,B,B,B,B,C,B,C,C,B,B,C,B,C,B,B
20241508,C,A,A,C,D,B,D,C,A,B,D,C,A,C,C,D,C,A,D,A,B,D,C,A
19901291,A,A,A,B,A,C,B,A,A,D,B,B,D,A,D,B,D,B,C,D,A,D,B,C
20281902,B,B,B,B,B,C,B,C,C,A,C,C,C,B,C,B,B,C,B,B,B,C,B,A
19886247,D,A,A,A,D,D,A,D,C,B,D,A,D,B,C,A,B,B,A,B,D,C,C,B
19913462,C,B,D,A,C,B,A,C,A,B,A,B,C,A,B,D,B,C,B,C,D,B,C,D
6690722,C,A,A,A,D,D,B,B,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,D
20047584,C,B,B,C,D,A,B,B,C,A,D,C,C,A,A,A,D,C,A,B,D,C,D,B
19758560,A,B,D,C,A,A,B,B,A,A,B,A,B,D,A,C,D,C,C,A,A,D,A,B
