NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
20059184,D,B,C,B,A,C,B,B,B,D,D,C,B,C,B,D,D,A,D,B,C,D,D,A
20117327,B,C,A,D,B,A,C,A,B,C,A,B,B,B,A,B,B,A,A,B,D,B,C,B
19888482,A,A,A,A,A,D,B,D,D,D,A,B,A,A,D,A,B,A,A,B,A,C,C,D
19775168,C,D,A,B,A,B,B,B,B,A,B,C,C,A,B,A,C,C,A,C,A,A,C,B
20004023,B,A,C,C,C,B,B,A,C,A,A,A,A,A,A,A,B,A,C,C,C,A,C,B
20004036,C,A,A,D,B,D,B,A,B,D,C,C,D,A,B,B,D,C,D,C,B,C,D,D
20175281,C,A,A,C,A,D,B,B,A,D,A,B,A,B,B,A,C,C,A,B,A,D,A,B
20177851,C,C,A,B,B,A,C,D,A,C,C,C,C,C,A,A,C,A,A,D,A,C,C,D
20179060,C,C,A,C,B,A,A,A,D,A,C,D,A,B,A,B,D,D,B,C,C,A,C,C
19981217,B,A,A,B,B,D,B,C,A,A,C,A,B,B,C,A,A,D,D,A,D,B,C,C
19864494,A,B,C,B,C,C,D,D,A,D,C,C,B,C,B,C,C,A,D,C,D,D,D,D
20021107,A,A,A,A,A,A,B,C,A,A,B,C,B,A,D,A,D,A,A,A,A,A,D,A
19846867,D,A,B,A,C,A,B,C,A,A,B,C,D,A,C,A,C,A,C,A,A,C,B,C
7092878,A,C,A,D,B,D,A,C,D,C,B,D,B,C,B,A,C,D,C,D,B,D,A,C
20116537,C,A,A,A,D,D,B,D,A,B,C,A,C,D,B,D,B,C,A,A,A,D,A,C
20116538,D,A,D,A,D,D,B,D,A,A,C,A,A,C,B,A,A,A,A,C,B,A,B,B
20116557,A,A,A,A,B,B,B,C,A,C,A,B,B,A,B,A,B,A,B,A,B,A,B,C
19836124,C,A,A,A,A,D,B,B,C,D,C,C,A,B,B,A,A,A,A,A,A,D,A,C
20393794,B,A,C,A,A,A,A,A,A,D,B,B,A,A,A,B,A,B,B,B,B,A,B,B
10179328,B,A,D,C,B,A,C,A,C,B,B,A,C,C,B,D,A,B,B,A,D,A,A,C
20225405,C,A,A,D,A,D,B,B,A,B,B,B,C,B,A,A,C,A,A,C,D,D,A,C
20176894,B,C,A,D,A,B,C,B,B,C,D,C,B,C,C,C,B,A,B,C,D,C,D,B
19981036,B,C,C,B,B,D,B,D,B,D,B,D,A,A,B,A,C,D,C,C,A,D,C,D
20221304,A,A,A,B,A,B,A,C,B,A,B,B,B,B,C,A,B,A,B,A,B,B,C,A
7362851,C,A,A,C,B,D,A,A,A,A,A,A,C,B,A,B,B,C,A,A,C,C,D,B
20209112,C,D,B,C,D,A,A,D,D,B,C,D,D,A,B,D,A,C,D,B,C,C,D,C
7362560,C,D,A,B,B,D,B,D,A,D,B,A,B,B,A,D,C,A,A,A,B,D,B,C
20209868,C,A,A,A,B,A,B,B,B,B,B,D,A,D,B,A,C,A,A,C,B,D,D,C
19893900,C,D,A,D,C,D,D,B,A,D,C,B,A,C,B,A,C,C,B,B,C,D,A,D
10269857,B,C,C,B,B,C,B,B,C,A,B,A,C,B,A,A,B,B,B,A,B,B,B,C
10269906,C,A,A,D,B,D,B,B,C,D,A,B,A,B,B,A,C,B,A,C,A,D,C,D
20209827,C,B,A,C,B,D,B,B,B,A,D,A,A,B,B,C,B,B,B,A,C,D,A,C
7092721,A,B,A,A,D,B,D,B,A,B,C,D,D,B,A,B,A,D,A,B,D,A,A,C
10269715,B,A,D,B,B,A,B,B,C,B,B,A,B,C,B,B,B,B,C,B,C,C,B,A
20141747,C,A,A,C,B,D,B,A,A,A,D,D,A,C,A,A,C,A,D,A,A,A,A,A
20245256,D,D,D,D,B,C,C,D,D,C,A,D,A,B,B,C,D,C,B,B,C,B,B,C
7092659,C,C,B,D,B,D,B,B,B,D,D,C,B,B,B,A,B,B,B,C,C,B,C,D
20060013,D,B,B,D,D,B,C,B,A,B,D,B,B,B,A,A,B,A,C,C,D,C,D,D
20270762,B,C,B,D,A,B,B,B,D,C,A,B,B,C,B,B,C,C,A,B,B,C,D,D
7163566,A,C,A,B,D,A,B,B,A,A,A,A,D,D,B,A,A,D,C,A,C,C,B,D
20132109,D,D,A,C,D,D,C,D,C,D,A,C,D,D,B,A,D,C,A,C,B,A,A,C
20246199,D,C,A,B,D,D,B,B,A,C,D,B,B,D,C,A,D,B,D,D,D,B,A,A
20330168,B,C,D,D,A,B,C,A,A,A,B,A,B,C,B,A,C,D,B,A,D,D,D,A
20183855,B,B,D,A,D,C,B,D,B,B,D,A,B,B,B,B,B,B,D,D,C,D,D,C
20227616,C,A,A,D,C,A,B,C,D,A,D,B,A,A,B,D,A,B,D,B,B,C,B,D
20216703,C,A,B,C,A,C,B,A,A,C,A,D,C,A,A,C,C,A,C,D,A,B,A,B
19864638,C,A,A,D,A,B,B,B,A,B,B,D,C,D,B,D,C,A,A,C,B,A,A,C
20276405,A,A,B,B,A,C,B,D,A,A,B,C,B,D,D,A,A,B,D,B,B,B,A,A
10973293,B,B,D,D,D,A,D,A,D,C,B,A,D,C,B,D,B,C,A,C,B,D,B,A
20059214,C,C,C,B,A,C,D,D,C,D,C,A,D,B,D,B,B,D,C,D,A,A,C,C
20191111,A,A,A,A,B,B,B,A,A,A,A,B,C,B,B,D,B,B,B,A,D,A,B,A
20035290,D,A,B,A,B,B,A,D,A,A,D,A,A,D,B,B,A,C,D,A,A,D,B,C
20049329,B,C,C,B,A,D,A,A,B,D,D,B,D,A,C,C,A,A,A,A,B,C,B,C
20016084,D,B,A,A,C,D,B,A,C,C,A,B,A,B,C,D,A,C,A,D,A,A,C,D
20052237,C,C,C,A,B,C,B,C,C,B,D,B,A,B,B,A,C,C,A,B,C,D,B,B
20176941,A,C,A,B,B,B,A,D,A,B,A,A,C,D,A,B,C,D,B,B,B,A,A,B
19801442,D,D,A,A,C,A,C,C,B,D,B,A,D,D,A,B,C,C,B,A,A,B,C,D
20203019,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C
19894179,B,C,C,A,B,B,D,A,C,A,A,C,A,A,B,B,A,D,C,C,B,B,C,B
19987392,C,A,A,A,A,A,D,A,A,B,B,C,B,D,B,C,B,C,B,B,C,A,B,C
19888934,C,C,A,D,C,A,C,C,C,A,B,A,D,C,A,B,C,C,A,B,C,D,C,D
6298426,B,A,A,A,D,C,A,B,B,D,D,D,B,B,C,B,B,B,C,C,C,C,B,A
19883262,B,B,A,D,A,A,D,B,B,B,B,C,B,C,C,C,B,C,B,A,C,D,B,B
3009451,C,A,A,D,A,B,B,D,A,D,A,B,A,A,C,A,C,D,A,C,D,C,B,A
5531899,B,A,D,A,C,A,C,B,A,D,A,C,B,A,A,D,A,C,D,D,C,A,A,B
20035360,B,C,A,A,C,A,D,D,C,C,B,C,C,C,B,A,C,A,B,B,B,D,C,D
20025349,B,D,B,B,D,C,C,D,C,A,D,A,C,C,B,D,A,C,A,C,D,C,B,B
7295286,B,B,B,C,A,B,C,D,D,C,D,B,D,C,C,C,C,C,D,C,A,C,C,B
20249667,D,A,C,B,B,D,D,A,A,A,B,A,A,C,B,D,C,C,A,C,C,D,B,D
20296197,C,A,B,A,B,D,B,B,C,A,B,A,B,A,A,B,C,B,A,B,C,A,C,B
20299993,C,A,A,B,B,D,A,C,D,A,A,A,A,B,B,A,C,B,A,B,A,D,B,D
19797230,C,A,A,C,B,D,B,B,A,B,A,D,A,B,B,A,B,B,A,B,A,D,B,D
20297005,C,A,A,C,B,D,B,A,A,A,A,A,A,B,A,A,B,B,A,B,A,D,B,D
20297006,C,A,A,B,B,D,B,C,B,C,D,D,A,C,B,A,C,B,A,C,A,D,B,A
20180172,B,C,A,A,A,D,D,D,B,A,C,B,B,B,A,D,B,D,A,C,A,B,C,A
20181530,C,A,A,A,B,C,B,A,B,A,A,A,A,D,B,C,A,A,A,C,D,A,C,C
10982409,B,B,A,B,C,D,B,A,A,D,D,B,A,A,A,C,C,C,B,D,A,C,A,A
19856455,A,D,D,A,B,A,D,A,D,B,B,C,D,D,B,D,D,C,B,C,B,C,B,A
19864246,C,D,C,A,A,D,C,D,A,D,B,C,D,B,B,A,C,D,B,A,A,D,C,C
20130323,C,A,A,A,B,D,B,A,A,A,C,A,B,D,C,A,C,C,B,B,A,C,B,C
20246904,B,C,A,A,B,A,A,A,A,C,C,A,A,A,C,A,A,A,B,B,A,B,C,B
5334830,D,B,C,C,A,B,C,A,A,B,D,A,C,C,B,C,D,B,B,A,D,B,D,C
10199240,C,A,A,A,B,C,D,D,C,A,A,B,B,D,A,A,B,D,D,A,A,B,D,D
10263113,A,A,D,B,B,A,A,D,A,A,A,D,D,D,A,B,B,C,A,D,A,B,B,B
19843379,C,A,A,B,A,D,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,B,C,A
19831649,B,A,A,A,A,D,B,B,A,A,D,A,C,D,C,A,C,A,A,D,B,D,A,B
19928092,A,A,A,B,D,A,B,A,A,D,C,C,B,B,B,A,B,C,B,C,A,C,B,C
19920525,C,A,C,C,B,D,B,B,D,D,A,B,D,B,B,A,D,A,A,D,D,B,C,A
19963749,D,A,A,A,A,A,B,D,C,D,C,D,A,A,A,A,B,A,A,B,B,D,B,C
20058721,C,B,A,C,D,B,C,C,A,D,A,A,D,A,A,C,C,C,C,D,B,C,C,A
20026252,C,A,A,B,C,A,B,D,B,D,D,B,A,B,B,A,C,C,A,C,D,B,B,B
20120373,C,A,A,C,B,A,B,A,B,C,A,B,A,A,A,A,C,A,A,B,B,D,D,A
20005862,A,D,A,C,D,C,C,A,D,C,C,D,D,D,B,B,B,D,C,C,A,C,C,D
20166758,C,A,A,A,B,A,B,B,A,D,A,B,A,C,D,A,A,B,B,C,B,A,B,A
10354347,A,A,A,B,A,C,B,C,A,A,B,C,A,A,C,A,B,B,B,A,C,A,B,B
20070009,C,A,B,A,A,D,B,B,A,D,D,C,A,B,B,A,C,A,A,C,A,D,A,A
19836695,C,C,A,C,C,C,A,B,B,A,B,B,C,D,A,B,C,D,C,B,B,C,A,C
19836342,B,A,B,A,B,A,B,B,B,B,C,C,A,B,A,A,C,B,C,C,C,B,C,C
19831980,A,A,A,D,A,D,B,B,A,D,D,D,A,A,D,A,C,C,A,B,A,C,A,B
19879620,C,D,A,A,A,B,D,C,B,A,A,C,D,D,C,B,A,C,D,B,B,A,B,D
19919011,A,D,B,C,B,B,A,C,A,C,D,C,C,C,A,D,A,B,A,C,C,B,B,A
20228845,A,A,D,B,B,D,D,D,A,D,A,A,D,A,A,D,D,B,A,D,D,C,C,B
6302765,B,D,A,D,B,B,C,D,A,B,C,A,A,C,B,A,C,D,B,D,D,D,A,D
19834449,B,D,D,B,D,D,B,A,B,C,B,B,C,C,B,D,B,A,A,A,A,B,B,A
20036851,A,A,A,B,B,D,B,B,A,D,D,C,A,D,A,C,C,C,A,C,B,B,D,B
19889401,C,A,A,D,B,D,B,C,B,C,D,B,B,B,B,A,C,A,A,C,B,D,B,D
20123927,C,A,A,A,B,D,B,A,B,B,A,A,D,D,A,B,B,C,B,B,D,C,B,A
19854547,C,A,A,A,B,A,B,D,A,D,C,B,A,B,B,A,C,A,A,C,A,D,C,D
19925655,C,A,B,A,B,A,B,B,A,B,C,B,A,B,B,A,A,B,C,A,A,A,C,A
20168322,C,A,A,C,B,C,D,D,A,C,C,C,D,D,B,C,A,C,A,A,A,D,C,D
19830914,D,A,C,A,A,A,B,A,A,D,A,D,B,A,A,C,D,D,A,A,A,D,A,B
19835565,B,A,A,B,B,A,C,B,A,A,C,C,C,A,A,C,B,C,B,B,C,A,A,C
19835575,C,A,A,A,A,B,B,D,A,B,D,C,C,A,D,A,A,D,A,A,C,A,A,D
20168375,B,A,D,A,C,B,B,A,C,C,C,C,B,C,C,B,B,B,C,D,C,D,C,B
19835656,B,B,C,C,B,B,B,B,D,B,B,B,C,B,B,D,B,C,C,B,B,C,B,B
19880750,B,D,C,C,A,B,A,C,B,C,A,B,A,B,B,B,B,A,A,D,B,B,C,C
20168412,C,A,C,B,D,D,B,B,C,A,B,D,C,A,B,D,C,A,B,C,B,D,B,D
20388244,D,A,A,C,A,A,B,C,A,A,D,C,B,B,A,A,A,A,C,C,D,A,A,D
20388314,C,D,A,D,B,D,D,C,A,A,C,B,B,A,C,C,C,A,D,A,A,A,C,A
20391835,A,D,C,A,C,A,C,A,A,A,D,C,A,A,C,C,B,B,A,D,A,A,A,A
20110145,B,A,A,A,A,A,A,D,A,B,D,A,A,D,B,A,A,A,A,B,A,A,A,B
20388722,C,A,A,A,B,A,B,A,A,A,A,A,A,B,A,A,C,B,A,C,C,D,A,A
19866453,D,B,A,B,B,A,B,A,B,A,C,D,D,B,C,B,A,C,C,D,C,C,A,A
20021613,A,A,A,A,B,D,B,A,A,A,A,B,A,D,A,A,A,B,A,A,A,B,A,C
19880352,A,A,A,B,D,A,B,A,A,B,D,A,A,D,B,A,A,B,A,A,A,A,A,A
19875596,A,A,B,A,B,C,B,B,A,B,A,C,B,C,C,B,A,A,A,B,A,D,A,A
20259646,C,C,C,A,C,D,B,D,A,A,D,D,D,B,C,A,B,D,A,A,C,D,C,C
19855638,B,A,A,B,B,A,B,D,A,B,B,B,A,B,B,A,B,C,A,A,C,D,C,C
19755194,D,A,A,B,C,A,B,B,A,C,B,A,B,C,B,B,B,B,B,C,B,C,B,A
19854293,D,C,A,A,B,B,B,B,C,C,A,B,C,A,A,A,C,C,A,B,C,A,C,B
20053972,A,D,B,B,A,C,B,A,A,A,A,C,A,A,B,A,C,B,A,A,A,A,C,C
19831220,A,A,A,A,A,B,B,B,A,A,A,C,A,B,A,A,A,B,B,B,A,A,B,B
20055504,D,B,A,B,A,B,B,C,A,B,C,D,D,D,C,B,B,A,D,C,C,B,A,D
20052954,A,B,B,A,C,C,C,C,B,D,B,D,A,A,B,B,C,A,C,A,B,C,B,A
20052979,C,B,B,A,A,B,C,D,C,A,B,B,B,C,C,A,C,A,B,A,B,A,D,D
19755331,A,A,A,C,A,B,B,B,A,D,A,B,A,B,C,A,C,C,A,A,A,A,C,A
20020240,C,A,A,A,B,B,C,D,C,D,B,C,A,D,A,B,B,C,C,A,C,B,A,A
20386341,A,A,A,B,B,B,B,A,C,B,C,B,B,B,A,B,A,A,B,A,A,B,A,C
20023384,B,A,A,B,A,B,D,C,C,A,C,A,B,A,A,D,C,B,A,A,B,B,C,C
20123380,C,B,A,A,C,A,C,A,A,D,B,C,B,C,C,A,A,B,B,A,A,A,A,A
19764584,C,A,B,A,C,C,C,D,B,B,B,C,C,B,B,B,B,D,B,C,C,B,A,B
20266895,A,C,C,D,A,A,A,C,D,C,A,B,C,A,B,A,D,A,D,A,C,D,A,D
4655446,D,C,A,B,B,C,B,B,D,B,C,A,B,D,A,D,C,D,A,C,B,C,B,B
19877262,C,C,A,C,A,A,D,A,A,B,D,D,A,C,B,A,B,D,A,C,C,B,A,C
2687256,A,A,A,C,D,A,B,A,D,D,D,B,B,C,D,B,B,C,A,A,C,C,B,C
20217189,A,B,A,B,D,A,B,D,A,A,B,A,D,D,A,C,C,C,A,A,A,D,C,D
20156725,B,B,A,B,B,B,C,B,C,B,C,A,D,B,B,A,A,A,A,A,A,A,A,A
19987653,C,A,A,B,B,D,B,B,A,A,D,B,A,C,C,A,C,A,A,A,A,D,C,C
20280744,A,A,A,D,B,A,B,A,A,B,B,C,C,B,B,D,C,C,A,C,D,D,A,D
20179567,C,A,C,A,B,D,A,B,A,B,D,A,D,D,B,A,B,C,A,C,A,D,D,C
5786399,B,A,C,C,C,A,D,D,B,D,C,B,B,B,C,B,A,A,D,B,A,D,C,C
10273504,B,A,C,A,B,D,B,B,A,B,D,D,A,B,A,B,B,A,B,B,B,B,D,C
19986228,D,A,A,C,A,B,B,B,A,B,C,A,C,B,D,A,C,A,A,B,B,D,B,C
20312769,B,B,B,C,C,B,C,B,A,D,C,A,B,B,C,B,C,C,A,D,B,C,B,C
20312799,A,A,A,A,B,A,B,D,B,B,C,B,C,C,B,A,C,C,C,C,D,A,D,A
203112768,C,A,A,B,D,D,B,A,A,B,C,C,A,B,A,A,A,C,C,A,A,C,B,C
20055517,B,B,C,B,B,A,B,A,B,B,C,A,C,C,A,B,C,D,C,B,C,D,C,C
19963783,B,A,C,A,B,A,B,A,A,B,B,C,A,B,B,A,C,B,A,B,A,D,B,A
20214699,C,A,A,A,B,D,B,A,A,D,A,C,D,B,B,A,C,C,A,A,A,A,C,A
20069734,C,A,B,A,B,A,B,A,A,B,A,B,A,B,A,B,A,D,A,D,B,A,A,A
20113200,B,B,A,B,A,C,B,B,A,B,B,D,C,D,C,A,C,A,A,C,A,D,C,B
20315288,D,A,A,A,A,C,B,B,A,B,D,B,A,A,B,A,A,A,A,C,A,A,C,B
20148431,C,D,A,A,A,C,B,C,A,D,B,A,B,A,B,C,A,A,B,C,A,C,C,A
20113222,C,D,C,B,A,D,B,A,A,A,C,D,A,D,A,A,C,D,C,C,A,D,A,A
20315317,C,D,A,B,B,B,B,C,A,A,A,D,C,A,B,A,A,B,A,A,A,A,B,B
20028758,C,C,C,C,B,A,C,B,B,C,D,B,B,D,D,C,C,C,D,B,B,C,C,C
20128053,C,D,C,B,B,B,A,C,A,D,B,B,D,D,A,A,B,B,C,C,D,B,B,C
20203773,A,B,B,B,C,D,C,C,A,C,C,B,C,B,C,A,A,B,B,C,D,B,C,C
10238944,C,A,A,D,B,D,B,B,C,D,A,C,A,B,B,A,C,D,C,A,A,C,B,A
20203665,A,A,D,B,A,D,B,B,C,B,B,D,A,B,B,A,C,C,A,C,C,A,B,B
20212229,B,A,A,B,D,C,B,C,A,A,D,A,C,B,B,A,C,C,B,A,C,D,A,B
20125648,D,A,A,B,B,A,C,B,B,B,A,C,A,B,A,C,B,B,C,A,B,C,B,A
20228844,C,A,B,D,B,C,B,D,D,B,D,D,A,B,D,A,A,C,C,D,D,A,D,B
20128033,C,C,A,B,B,C,C,C,A,C,B,B,B,C,A,C,D,C,B,B,B,B,B,A
10238956,D,A,B,D,B,C,A,A,C,D,C,C,C,B,A,B,C,D,B,B,B,D,A,B
20212657,D,D,A,A,C,D,A,A,B,C,C,C,B,A,A,A,A,D,B,C,C,A,B,C
20071182,D,C,A,A,A,C,D,B,B,A,B,B,D,C,B,D,A,A,A,A,A,C,D,C
