NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
6296718,B,B,B,D,C,B,A,C,B,D,A,C,B,B,A,C,C,B,B,B,A,B,C,A
5064598,C,A,D,C,D,B,C,B,A,A,C,D,C,A,C,C,B,C,D,C,C,D,D,B
5579719,C,A,A,A,D,C,C,B,A,A,A,B,D,B,B,B,B,B,B,A,B,B,C,C
3297449,A,A,A,A,B,A,A,A,B,A,A,B,C,A,C,A,A,D,C,A,A,A,D,B
5785177,D,D,C,B,C,D,B,D,B,D,A,C,A,C,A,A,A,A,A,D,A,A,C,B
10273518,B,A,B,C,B,C,A,C,A,A,A,D,A,A,A,B,A,A,C,B,A,D,C,B
19858242,A,A,A,B,C,B,C,A,C,B,B,C,A,B,C,C,B,A,D,B,A,B,C,D
4209121,A,A,A,A,A,A,C,A,A,A,A,C,C,B,B,B,B,A,A,A,A,B,B,B
6407333,C,A,C,A,D,B,B,B,A,A,A,A,C,D,A,A,B,C,D,B,A,D,C,D
10238618,D,A,C,A,A,C,A,B,C,A,A,B,D,A,A,C,C,A,A,A,A,D,C,D
5871555,B,D,D,B,C,A,B,A,A,D,A,A,B,B,B,C,B,C,A,B,A,D,C,D
7294143,A,D,C,C,D,B,A,C,A,D,A,A,B,B,A,B,B,B,D,D,D,D,B,B
3037143,B,A,A,C,B,B,C,D,A,A,A,D,B,C,C,D,C,A,A,C,B,D,C,C
4398461,A,B,A,B,A,B,A,B,B,C,A,B,C,A,B,B,C,A,C,A,A,C,A,A
2749612,C,C,A,A,B,B,C,C,A,A,C,C,B,A,B,C,C,B,B,B,B,B,A,B
6728126,B,A,A,B,A,B,B,A,A,A,B,B,B,A,C,B,A,A,B,B,C,A,B,A
4660329,A,A,B,D,A,A,A,A,A,B,A,A,B,D,C,B,D,A,C,B,B,A,C,D
3779008,C,A,C,A,C,D,C,B,A,A,A,D,A,C,A,C,A,B,D,A,A,D,C,B
19698215,C,C,B,B,C,C,C,C,A,A,D,B,C,B,A,A,C,C,B,C,B,B,C,B
7091980,C,A,B,B,A,D,C,B,D,A,B,B,D,B,B,B,C,C,A,B,B,B,C,B
19864470,A,A,A,C,D,C,C,B,A,D,C,B,A,A,C,B,C,A,D,B,B,D,C,C
5454982,B,A,A,C,B,C,C,B,A,A,A,D,C,A,D,D,C,D,D,B,A,D,C,D
7294559,C,A,A,B,C,C,A,A,C,C,B,D,B,B,D,A,D,C,B,B,B,D,C,B
3072086,C,B,B,D,C,A,B,C,D,C,D,A,D,C,C,C,D,C,D,D,B,C,D,D
5358815,B,A,A,C,A,B,A,D,A,A,A,B,A,D,A,C,A,A,C,C,B,B,C,A
4961152,C,A,C,B,B,B,B,B,A,B,B,C,A,B,B,B,C,B,B,B,C,A,C,D
19982360,A,A,A,A,D,C,B,D,B,A,B,C,B,C,C,B,B,D,C,A,A,C,A,B
6898588,A,A,D,A,B,A,C,A,C,A,A,D,B,D,A,C,C,B,C,D,B,D,C,B
19805658,A,C,B,B,B,C,C,B,B,C,C,B,B,B,C,C,C,C,D,D,C,C,C,B
19724793,A,A,A,D,D,B,A,D,A,A,A,D,C,B,D,B,B,C,C,B,C,A,C,A
6535050,A,A,B,C,B,B,C,C,A,A,C,A,A,C,B,B,B,C,B,D,C,D,B,B
19800676,C,A,A,C,D,B,C,B,D,A,A,C,A,A,D,B,C,D,D,B,A,C,C,B
5944589,C,A,D,C,D,B,B,B,A,A,B,D,C,C,C,B,A,A,D,B,A,D,C,B
10178805,D,A,C,A,B,A,A,A,A,A,C,D,B,B,B,C,B,A,B,B,A,A,C,B
7299702,C,A,C,A,A,C,C,C,D,A,C,A,C,C,B,B,C,C,C,B,A,C,C,D
5242744,A,B,C,C,A,C,C,D,C,D,A,D,A,A,B,C,C,D,B,A,C,B,C,C
4974960,A,B,A,A,C,D,B,D,A,A,D,A,D,D,C,A,B,D,D,D,C,D,C,D
6374041,B,B,C,C,A,A,C,A,D,A,D,B,D,C,A,C,A,A,C,D,A,B,C,A
10201219,B,A,B,C,B,B,C,C,C,A,A,D,A,A,A,D,C,C,D,B,A,C,C,B
3242258,B,A,D,C,A,B,B,D,B,C,B,D,B,D,C,B,A,B,B,D,D,A,A,B
7177623,B,B,C,A,C,D,A,B,A,B,A,A,A,A,B,C,A,A,A,A,C,A,B,C
5577385,D,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
19821501,B,A,C,C,A,C,B,B,A,D,B,D,B,B,C,D,A,D,C,D,A,B,C,D
5544822,A,A,A,A,A,A,C,B,B,B,B,A,B,B,A,B,B,B,A,B,B,A,B,B
10980382,A,B,C,B,B,A,C,C,C,B,B,B,C,C,D,C,A,B,B,D,C,C,C,C
4768292,B,B,D,B,C,B,C,A,A,D,C,A,B,B,C,D,A,A,B,B,C,D,C,A
5818711,A,A,D,B,A,D,A,A,B,A,A,A,D,B,D,C,C,B,C,D,A,A,B,D
4834512,C,A,B,D,A,B,D,A,D,C,A,A,A,C,A,D,A,D,D,D,D,C,B,D
19839744,A,B,B,B,B,A,C,B,B,A,C,B,C,C,B,D,C,C,C,B,C,B,A,B
2692288,C,A,B,D,B,D,C,B,A,A,A,C,C,A,A,A,A,A,B,D,A,A,C,A
19865306,C,D,D,C,D,C,C,C,D,A,A,D,C,B,D,C,A,A,B,B,B,B,A,D
5616168,C,A,B,A,C,B,B,A,B,A,B,A,D,A,D,A,A,B,B,D,A,D,A,D
6376161,A,B,A,A,C,C,C,D,A,A,C,A,C,B,D,D,B,C,C,D,B,D,C,B
19800492,D,A,D,C,D,B,C,B,A,D,A,D,A,A,C,B,C,A,D,B,A,D,C,B
4210910,C,A,D,C,D,B,C,B,A,D,A,D,C,A,C,B,C,A,D,B,A,D,C,B
19746514,C,C,C,D,D,B,C,B,A,A,A,D,C,B,C,C,C,C,C,C,B,C,C,A
7316134,C,A,A,C,A,B,A,A,C,A,A,D,C,B,A,B,C,B,B,D,B,C,D,C
3562341,C,A,D,C,A,B,C,C,A,D,A,D,A,A,B,B,B,D,D,B,A,D,C,D
19781057,A,C,D,D,B,B,A,A,B,D,B,C,C,A,B,A,C,B,A,A,C,A,D,C
4653571,B,C,B,A,C,C,B,C,B,C,A,C,A,C,D,C,A,A,A,C,A,D,A,C
6558793,B,A,D,C,D,B,C,B,A,A,A,D,A,D,A,B,C,D,D,B,A,A,C,B
6403011,A,A,D,C,B,D,C,B,A,D,A,D,C,C,C,B,B,B,B,D,A,C,D,C
5241200,C,B,B,C,A,A,C,C,D,B,D,B,C,C,C,B,A,A,A,A,D,C,C,B
3294515,B,C,C,C,C,C,C,A,A,B,C,D,B,B,B,B,C,D,B,B,B,B,C,D
6727139,B,D,C,C,B,C,C,B,D,C,C,B,C,C,C,C,C,B,B,C,C,B,B,D
19811963,A,C,C,D,A,D,C,D,D,B,B,A,D,A,D,C,A,B,D,C,C,D,D,A
5825962,C,A,A,D,B,C,A,B,A,A,A,D,A,A,B,C,A,A,D,B,A,D,B,A
6762461,A,A,B,A,D,D,C,D,A,D,C,B,C,C,B,C,D,B,A,B,C,D,D,A
6864415,A,B,C,C,C,C,A,C,D,B,B,A,C,C,A,B,D,B,A,C,A,B,D,B
5021107,B,A,D,C,A,D,A,C,C,D,D,D,D,C,B,D,C,C,C,A,B,B,D,C
3563761,C,A,A,B,D,C,C,B,D,A,C,D,D,B,A,B,D,B,B,B,D,D,A,B
4301994,A,C,D,A,B,B,C,A,D,B,C,D,B,C,B,D,A,A,C,B,B,C,C,B
2747587,A,D,B,A,C,B,B,B,C,D,B,D,A,D,B,D,A,C,B,C,C,A,C,C
2637988,C,A,A,A,B,B,D,A,B,A,B,A,A,A,B,C,D,B,B,D,B,B,B,C
6262676,B,A,D,C,D,B,C,A,D,D,A,D,C,C,D,C,B,C,C,A,B,B,C,A
4973973,A,A,D,C,D,C,C,B,C,D,A,D,C,D,A,C,C,B,D,B,A,B,C,C
6052176,C,C,D,A,D,B,B,C,D,A,D,B,D,D,D,A,B,B,D,A,A,B,D,C
19859547,C,B,A,A,C,B,C,C,D,C,D,D,C,C,B,C,D,D,B,C,C,B,D,C
19982481,C,C,A,A,C,C,B,B,D,B,A,D,A,A,B,D,A,C,D,C,D,D,D,C
855651,D,A,A,C,A,B,C,D,C,C,D,D,A,A,A,B,B,C,B,A,D,C,B,B
2774728,B,A,A,A,C,C,A,B,C,D,A,D,C,D,D,B,C,D,D,B,A,D,C,C
3009800,A,A,A,D,C,B,A,B,D,D,A,A,C,D,D,C,C,D,D,B,A,D,C,C
2500705,B,A,B,A,B,C,C,C,B,C,C,B,C,B,C,A,B,B,C,C,C,B,C,B
6496791,B,A,D,A,B,C,D,C,B,D,C,A,B,A,B,C,C,C,B,B,A,B,C,D
3634385,A,A,A,A,C,B,C,B,A,A,A,D,B,B,C,A,C,B,D,B,B,A,C,A
5335516,A,A,B,A,B,C,C,B,A,A,B,D,B,B,C,C,A,B,D,C,A,C,C,C
6175838,A,A,C,C,D,C,B,A,A,A,B,B,B,B,A,B,B,B,A,D,B,D,A,B
19748625,C,A,D,C,A,B,C,B,A,A,C,A,A,B,B,A,B,A,A,A,A,D,B,B
5942182,A,A,C,A,D,C,C,B,B,C,A,D,A,B,A,C,B,B,B,D,B,D,C,C
5451099,A,B,C,A,D,C,C,A,D,B,C,B,B,C,B,C,B,B,A,D,B,A,C,C
6133421,B,A,A,B,D,C,C,B,A,A,A,D,C,A,A,C,C,C,D,A,A,C,B,A
20005472,C,A,D,B,B,B,C,B,D,A,A,D,A,A,A,B,B,A,B,A,A,A,A,B
19727143,A,A,B,C,A,C,D,A,C,D,B,C,D,D,B,C,B,C,C,D,C,C,C,B
3557919,A,A,C,C,A,D,C,B,D,A,A,D,B,B,A,B,A,A,D,B,A,D,A,B
19826515,D,B,A,D,D,B,C,B,B,A,A,D,B,A,C,A,D,C,D,A,C,D,B,B
5578604,D,A,D,A,C,B,D,C,C,D,D,D,D,D,D,D,A,C,D,D,D,D,D,D
5451572,A,B,A,A,C,B,C,D,A,D,B,D,D,C,C,B,A,C,B,B,A,C,A,B
2726807,B,C,D,C,C,B,C,A,C,D,B,C,C,A,C,B,C,C,C,A,A,D,C,C
4095219,A,C,D,A,A,B,A,A,D,C,C,D,A,C,D,B,D,C,A,D,C,A,C,A
7090029,A,C,C,B,C,A,A,B,C,B,D,D,A,A,A,A,C,C,A,A,D,B,C,B
7089812,A,A,D,A,A,B,D,C,A,A,C,B,C,B,B,B,B,B,B,D,B,B,B,B
19852326,A,C,C,D,A,D,C,D,A,C,A,C,C,D,A,B,C,A,B,A,C,C,B,D
6560532,D,C,D,A,C,C,A,D,C,B,C,D,A,A,C,C,B,C,A,D,D,D,A,C
19740851,D,C,C,C,D,C,D,D,D,C,D,C,D,B,D,D,B,A,C,C,C,C,C,D
4115540,C,A,D,C,D,C,C,B,A,D,A,D,D,A,B,B,D,C,D,B,A,C,C,B
968846,B,C,A,A,A,B,B,C,D,A,B,D,B,A,B,C,B,C,C,B,C,A,B,C
19791113,A,A,D,D,A,D,D,D,D,A,D,A,D,B,A,C,A,B,D,D,A,D,B,A
3483190,C,A,C,B,A,A,A,B,B,C,B,B,B,B,A,B,C,B,B,C,B,B,A,C
2157821,D,C,D,B,A,D,B,A,A,C,D,C,A,B,C,C,B,B,A,C,A,B,B,C
20308907,A,C,D,A,D,B,D,D,B,B,D,A,C,C,C,D,C,D,A,B,C,A,D,B
6051355,A,A,B,D,A,C,A,A,D,B,B,A,C,A,A,B,D,A,C,B,B,C,C,D
2675125,C,A,A,D,C,D,D,D,C,D,D,B,B,C,B,B,C,C,B,D,A,B,A,B
3374540,B,C,B,A,C,C,A,B,A,B,B,A,C,A,C,B,D,A,A,A,A,B,B,A
2749226,A,A,C,A,C,D,C,C,A,C,A,A,B,D,C,C,A,B,C,A,D,B,C,B
6051192,A,A,B,D,C,A,D,B,A,A,A,B,D,B,A,C,B,C,B,D,A,D,C,A
5545823,A,C,C,D,B,A,C,B,A,A,A,A,C,C,C,B,B,C,C,D,B,D,B,B
3715820,C,C,A,A,B,C,A,D,A,A,B,C,D,D,A,B,B,D,D,B,A,B,A,B
7302311,C,A,C,B,A,A,A,A,A,A,A,A,C,B,C,B,B,A,D,B,C,D,A,B
4300056,A,A,A,A,C,A,C,B,D,D,C,D,B,A,B,B,C,B,C,B,B,D,B,D
19757515,A,B,D,B,B,C,C,C,B,D,C,B,D,A,B,C,A,A,B,B,A,C,C,B
3852043,A,A,D,C,D,B,C,A,D,A,C,D,A,A,A,B,D,B,D,B,A,C,B,A
5103050,A,A,C,A,A,B,C,B,A,A,A,D,A,B,D,B,D,A,D,B,D,D,A,A
10191743,C,A,C,A,A,B,C,C,D,A,C,A,C,A,D,B,B,B,D,B,A,D,C,B
6079110,C,A,D,C,D,B,C,B,A,A,A,D,C,B,C,B,B,A,A,A,A,A,B,A
19789718,C,A,C,C,B,C,C,C,A,D,A,D,A,B,A,C,B,A,A,B,D,D,C,A
5357250,C,D,D,C,D,C,C,B,A,A,A,D,D,B,C,B,B,C,D,B,B,D,C,B
4032000,C,D,D,C,D,B,B,B,A,D,A,B,C,C,C,B,C,D,D,B,A,D,C,B
6869807,C,B,D,C,D,C,C,B,A,A,A,D,C,A,C,B,B,D,D,B,A,B,C,C
2305728,C,A,D,C,D,C,C,B,A,D,A,D,B,A,C,B,C,B,A,B,A,D,B,B
19930602,B,A,A,B,B,A,A,A,C,B,B,B,B,B,C,D,A,B,B,A,A,A,A,A
3169011,D,C,D,A,A,B,C,A,C,D,B,C,B,B,A,A,D,C,C,B,D,B,C,B
3982077,C,C,B,A,D,C,A,C,C,D,C,B,B,B,C,D,A,C,C,B,A,B,D,A
2302490,C,A,B,B,C,D,C,C,B,D,D,B,B,A,D,C,A,D,A,C,A,B,A,C
20370176,A,A,D,A,B,A,C,A,A,A,B,C,B,D,B,D,A,B,B,B,C,A,D,C
4957667,A,A,C,A,C,A,D,D,C,B,A,B,D,C,A,C,C,D,A,C,A,C,B,C
6496577,A,A,A,B,A,A,B,B,A,B,A,A,A,B,C,A,A,B,B,B,B,C,C,B
6864386,D,A,C,C,B,A,C,B,C,C,A,B,A,A,B,B,B,B,C,B,A,A,C,C
19720710,A,A,A,A,A,C,D,B,B,A,A,A,D,A,B,C,D,B,A,A,A,A,B,A
4366319,B,A,B,A,C,D,A,C,D,B,B,A,A,B,D,C,C,C,D,C,D,D,B,A
19901084,C,A,B,D,A,D,D,C,D,B,A,B,B,A,D,D,A,A,D,D,D,A,A,A
4837042,D,C,A,B,C,D,D,C,D,C,D,B,A,B,D,D,D,B,D,C,B,B,C,A
3167229,A,C,A,A,C,A,C,A,B,B,C,D,D,C,C,C,A,D,D,B,C,B,B,A
2727163,A,D,C,C,A,D,D,C,C,A,A,A,A,A,A,A,A,A,B,B,D,A,C,D
5543915,A,A,C,A,A,D,D,A,C,D,B,B,C,A,D,A,A,D,D,B,D,D,A,D
4972928,A,A,B,B,B,D,C,B,C,A,B,A,B,B,A,A,A,B,B,B,A,B,B,A
4987622,A,B,C,A,D,C,A,C,B,A,C,C,D,B,B,D,B,C,B,D,D,D,B,D
5062546,B,A,B,A,A,C,D,B,B,A,C,A,A,C,D,B,C,D,B,C,D,D,A,A
5037331,C,A,C,A,A,C,C,A,D,A,C,D,D,B,C,A,D,C,C,B,B,D,C,B
3167443,B,B,A,A,B,B,A,A,A,C,C,C,B,A,D,A,B,D,C,A,C,B,D,D
5614699,B,B,D,B,C,B,B,B,B,B,A,A,B,B,A,A,A,B,A,B,B,D,C,C
2515940,A,C,A,A,B,D,A,A,A,A,A,B,B,A,B,C,A,C,C,B,A,C,A,D
3245742,A,C,B,D,A,C,A,D,D,C,D,C,D,A,D,C,A,C,B,A,A,D,B,B
6134996,B,A,A,B,C,B,B,A,B,C,B,B,B,C,B,C,C,A,C,A,C,B,C,B
6534984,B,A,C,D,C,C,C,C,D,C,C,D,C,D,D,A,A,C,A,D,D,C,C,D
4141295,A,A,A,A,C,A,B,D,A,A,B,A,B,D,B,C,C,B,B,C,B,B,D,A
5752087,D,B,C,A,A,B,D,A,B,A,D,C,D,A,C,C,B,D,D,C,A,B,A,B
3196349,C,C,C,C,D,B,C,C,A,A,B,C,A,D,B,C,A,B,B,C,A,A,D,C
3167446,A,D,D,B,C,B,A,D,A,A,A,C,C,B,A,D,C,B,C,A,C,D,C,A
5452351,C,A,B,C,B,C,C,B,A,D,A,D,D,C,C,B,B,D,D,B,D,D,C,B
3242510,B,A,A,B,B,A,B,A,A,B,B,B,B,B,A,B,A,B,A,B,A,B,B,B
19989787,A,A,A,A,C,C,A,C,A,C,B,D,A,A,C,C,A,C,D,B,A,D,C,D
3554900,C,C,B,C,C,C,C,D,C,D,B,B,C,C,C,C,B,C,B,B,B,A,C,A
6404070,A,D,A,A,A,C,B,C,C,B,A,B,C,A,A,B,B,C,B,D,C,A,B,A
3382076,B,A,C,D,C,C,C,B,D,A,D,A,A,B,B,A,B,A,C,B,A,A,C,C
5875215,A,A,C,A,C,C,C,D,B,C,A,C,C,C,B,D,B,B,C,B,B,D,C,D
20138306,B,A,D,A,B,A,A,B,A,A,B,A,B,B,C,C,C,D,A,C,A,D,A,C
6078860,A,A,C,A,D,D,C,A,B,C,B,A,B,C,C,C,B,C,B,A,B,C,C,D
3856199,A,B,C,B,C,B,B,D,A,D,D,D,B,D,D,C,D,B,C,A,C,C,A,C
4842411,A,B,B,B,C,A,B,B,B,B,A,D,B,B,B,B,B,B,B,B,B,B,B,B
3170046,B,B,B,A,B,D,D,D,A,A,C,C,C,C,C,C,B,B,B,B,B,D,C,B
19794465,B,C,D,C,B,C,C,B,A,A,A,D,C,B,A,B,C,B,B,B,A,D,C,B
5104167,C,D,C,C,D,D,A,C,A,B,C,C,C,A,D,D,B,C,B,B,B,D,D,C
4843684,A,D,C,A,D,C,A,C,D,A,A,A,D,C,A,C,B,A,C,D,B,C,C,A
4656566,C,A,A,D,D,B,C,B,A,D,A,D,A,B,A,B,C,C,D,B,A,D,A,C
3982056,A,A,C,D,C,D,C,D,C,D,C,D,C,B,B,B,D,B,D,B,B,D,C,B
4976848,A,A,B,C,B,B,A,B,C,D,C,D,A,C,D,C,C,D,D,A,A,D,B,B
19707535,A,A,C,C,A,C,B,A,A,A,A,C,A,A,A,A,A,A,C,B,A,A,A,D
7297016,C,B,C,A,A,B,C,A,C,D,A,B,B,C,C,A,D,B,A,C,C,D,A,B
3376264,A,B,A,C,A,C,B,A,D,D,A,A,C,C,D,A,B,B,D,B,B,D,B,B
20097559,B,B,B,B,C,A,A,A,B,A,D,C,A,A,A,A,A,B,C,A,A,A,A,C
2491703,B,C,A,D,C,B,B,B,B,D,B,A,A,B,B,C,B,A,B,B,C,C,C,D
19697961,C,C,B,B,B,D,C,B,D,C,D,A,C,C,B,D,D,B,A,C,B,A,B,C
493766,B,D,A,D,D,A,D,B,D,C,A,D,D,A,D,D,D,C,B,B,B,D,B,D
5484219,B,B,C,B,A,A,A,A,A,A,B,D,C,A,B,A,A,C,B,D,C,B,A,D
19732115,B,A,D,B,C,A,B,A,A,C,D,C,D,C,D,B,C,B,A,D,B,D,A,D
5827771,D,A,A,A,A,C,C,C,A,D,A,D,B,B,A,B,C,B,B,B,A,D,C,B
10285067,C,B,D,C,D,C,C,B,C,A,A,D,D,B,C,B,C,B,D,B,B,D,C,B
5067533,A,C,B,B,B,A,C,A,D,A,B,B,C,B,C,C,B,B,B,B,B,D,C,C
6409192,A,A,C,A,A,B,D,D,C,A,A,D,C,C,A,B,C,D,A,B,D,D,B,B
19930423,D,B,B,C,D,B,A,C,A,B,B,C,C,C,B,C,B,A,B,B,A,D,C,C
4432368,B,B,C,D,C,C,A,D,A,C,D,B,D,C,C,A,D,B,C,D,B,B,A,A
4845716,C,B,B,D,C,A,C,A,A,B,D,D,C,B,A,D,D,B,C,A,B,A,D,B
4996207,B,B,C,A,C,D,C,A,A,C,B,A,C,B,A,C,B,A,B,B,A,D,D,D
5033492,C,A,A,C,C,C,C,A,A,B,A,D,A,B,C,D,D,B,D,A,B,D,C,D
3268665,D,A,D,A,C,B,D,A,A,D,A,B,D,B,C,A,D,C,D,C,D,A,B,B
6406006,C,A,A,A,B,A,C,A,D,A,A,A,A,A,C,B,C,A,C,A,A,C,D,B
6728907,C,A,C,C,C,C,C,B,C,A,A,D,C,B,C,C,B,C,B,B,A,D,C,A
5617083,A,B,C,D,A,C,A,A,A,A,A,D,C,C,B,B,B,B,B,B,D,D,A,D
3555299,A,B,C,A,B,A,A,A,C,C,A,C,B,B,B,A,C,A,A,B,C,B,B,A
5205589,C,B,D,C,B,C,C,B,A,A,A,D,A,B,C,B,C,D,D,B,A,D,C,B
20265625,A,C,A,A,B,B,B,B,B,D,B,A,B,B,A,D,D,C,B,B,A,D,B,A
6872840,B,B,A,A,A,A,C,B,D,D,A,A,B,B,A,D,C,B,B,C,B,C,A,D
19801912,A,B,A,C,B,C,D,A,A,A,A,C,A,C,A,B,A,C,C,A,B,A,A,D
5241925,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,A,B,C,A,A,B,C
4094371,C,D,A,A,B,D,D,A,C,B,B,D,D,C,C,A,C,B,B,C,B,D,A,C
20076076,B,A,C,C,D,A,C,D,C,C,B,A,D,D,B,B,C,C,D,A,B,A,D,C
19992459,C,A,A,D,C,B,C,D,A,B,A,D,D,D,C,D,C,A,C,A,D,D,B,B
19929767,D,A,A,A,B,B,B,A,C,C,B,B,D,B,A,B,C,C,B,B,C,D,D,A
19716746,D,B,C,C,B,A,D,A,C,D,B,B,B,C,B,C,B,B,B,D,B,C,B,B
7297771,D,C,B,C,A,C,A,B,B,A,D,C,A,B,C,D,A,C,C,C,A,B,D,A
4957858,A,D,B,D,C,B,B,A,A,D,D,C,B,C,C,C,C,C,D,C,C,A,C,D
19803952,D,C,C,D,C,C,B,A,A,A,B,C,D,B,B,C,A,D,A,B,A,D,D,A
4840930,A,A,C,B,C,A,B,D,D,D,A,A,D,D,C,D,C,D,C,B,B,A,B,C
19850298,A,A,A,A,A,C,C,B,A,A,C,A,B,A,B,B,A,A,D,D,D,B,D,A
3776486,A,A,A,A,A,B,C,B,A,A,C,D,B,A,D,D,D,B,C,B,B,D,A,C
2310475,A,B,C,C,D,C,C,B,A,D,A,B,D,B,B,A,D,C,D,B,C,B,B,A
19780203,C,B,B,A,C,A,C,D,C,A,A,C,B,A,A,B,C,A,B,B,A,C,A,C
6046461,B,B,C,D,C,C,C,C,C,D,B,D,B,A,A,B,B,A,A,B,C,A,A,A
602396,D,C,A,A,A,B,A,D,D,B,C,A,C,C,B,D,B,B,B,B,D,D,C,B
5786772,B,A,A,D,B,C,B,D,C,D,C,A,B,D,A,C,B,A,A,C,D,C,D,B
19956112,A,A,C,B,A,A,A,D,A,A,A,A,A,A,C,B,B,A,D,D,B,D,C,B
4113815,D,A,C,D,A,A,D,A,A,D,A,A,A,A,D,A,B,C,C,D,A,B,A,D
2955150,A,A,D,A,C,D,A,D,D,C,A,D,C,C,C,C,C,C,B,C,B,D,C,C
19706178,B,A,C,A,B,C,C,B,A,A,B,C,D,B,C,B,D,C,D,D,A,D,C,C
7322210,C,B,B,A,A,A,C,A,D,B,B,B,B,B,B,A,D,C,B,B,D,C,D,C
19781542,C,B,A,B,C,C,D,A,A,D,B,C,C,B,A,B,B,C,B,B,B,B,B,A
19764223,D,B,C,B,C,B,C,B,B,D,D,C,D,D,B,C,C,B,B,C,D,C,C,C
2599829,A,B,C,A,D,C,B,C,D,D,A,D,B,B,A,C,D,A,C,B,B,C,C,D
4932307,C,D,C,B,A,B,D,C,D,A,B,D,B,A,A,C,D,C,B,B,A,D,B,A
5942193,C,D,B,A,D,A,D,D,C,A,B,D,B,A,B,C,B,A,B,D,B,D,C,B
10180281,A,D,A,B,D,A,A,A,C,A,B,A,B,C,B,B,D,C,D,C,C,C,D,B
19761441,C,B,A,C,B,A,A,B,C,A,D,A,A,B,B,B,D,B,B,A,C,C,D,D
4972641,A,B,A,A,B,B,C,B,A,C,B,D,D,B,C,B,C,D,D,B,A,D,C,B
5529955,A,C,D,D,C,D,C,B,A,C,A,A,A,B,B,C,B,A,B,D,B,B,B,A
4765441,A,A,A,A,D,C,C,A,A,A,A,A,D,A,D,C,B,D,D,B,A,C,A,C
6409040,C,B,D,C,D,B,C,B,A,A,A,D,A,B,C,B,B,B,B,B,B,B,B,C
