N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
34,20009832,D,B,D,D,B,C,B,B,A,C,D,B,A,B,A,B,C,A,C,C,D,A,C,B,C
35,20126457,B,B,D,D,A,C,A,B,B,D,D,C,B,B,B,B,C,D,C,C,D,A,C,C,B
37,20121634,D,C,C,D,A,A,C,D,C,D,C,D,C,B,B,B,C,A,B,B,B,D,C,C,B
38,10243887,B,C,D,D,A,C,A,B,A,A,D,C,A,A,C,C,A,D,B,C,D,A,C,C,B
39,19787674,C,A,B,D,C,B,B,C,B,D,C,A,A,A,A,B,C,A,D,C,D,C,D,D,A
40,19994330,A,A,B,B,A,C,D,C,B,D,C,D,D,C,B,C,B,D,C,C,B,B,C,B,B
41,10279001,B,C,D,D,A,C,A,B,A,C,D,C,A,A,B,A,A,D,B,B,D,A,C,D,B
42,19859321,B,C,D,D,A,C,A,B,A,D,D,C,A,A,B,B,B,D,D,C,D,A,C,C,B
43,19859323,B,C,B,C,B,C,B,C,C,D,D,C,B,A,B,C,B,A,A,B,A,C,C,B,B
44,4237306,B,C,D,D,D,C,A,B,A,D,C,C,A,A,B,A,B,D,C,C,D,A,C,C,B
45,19859326,B,C,D,D,A,C,C,A,B,C,D,C,C,A,B,B,C,A,B,A,D,A,C,C,B
46,20129082,B,C,D,D,A,C,A,B,A,D,D,C,A,B,B,D,A,D,B,C,D,A,C,C,B
47,19859438,B,C,D,B,A,C,A,D,B,C,D,C,B,B,B,C,A,D,D,C,D,A,C,A,B
49,20095764,D,C,C,D,B,C,D,D,D,B,C,B,C,B,B,C,A,D,A,D,B,D,C,B,B
50,19859440,B,C,D,C,A,C,C,D,A,B,C,C,B,A,C,B,A,A,B,C,D,B,D,C,A
51,10266267,B,C,C,B,A,C,D,B,D,D,D,C,C,A,B,D,B,D,B,C,D,A,D,C,B
52,20104514,B,C,C,D,A,A,A,B,A,D,D,C,A,A,B,A,A,D,B,B,D,A,C,C,B
53,19859338,D,A,C,D,B,A,C,D,A,B,B,B,C,C,B,B,B,D,D,C,B,D,D,C,C
54,10191454,B,A,D,C,A,A,A,D,A,D,D,C,C,A,B,C,A,D,B,C,D,A,C,C,B
55,4703359,B,C,C,D,D,C,D,B,D,D,D,C,D,A,B,C,B,C,B,C,D,A,C,C,B
56,19859354,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,B,D,B,C,D,A,C,C,B
57,20348903,B,C,D,D,A,C,A,B,A,D,D,D,B,A,B,B,A,C,A,C,D,A,C,C,B
58,6652747,C,B,B,A,A,C,D,C,C,C,C,B,B,B,B,C,C,A,D,D,A,B,C,B,B
59,10236610,C,D,C,C,C,B,B,A,D,D,A,D,A,C,C,D,D,B,B,D,D,C,B,A,D
60,20020978,D,A,A,D,B,A,B,A,B,C,B,D,C,A,D,B,C,D,B,C,A,A,B,A,A
61,20242023,B,C,D,B,B,C,C,B,B,D,C,D,D,B,B,C,C,A,D,C,D,B,C,A,C
62,19844883,B,A,B,B,A,A,B,A,A,B,A,D,A,B,C,D,A,B,A,B,D,C,A,A,B
63,6728377,C,A,A,A,A,C,A,A,D,A,B,A,B,C,A,D,C,D,D,A,D,A,B,C,C
64,19927823,B,B,B,B,C,B,C,B,C,C,C,B,C,B,C,C,B,C,B,C,C,C,C,B,B
65,20051853,C,B,C,B,A,A,C,C,D,C,D,B,A,B,B,C,D,C,B,B,B,A,C,B,B
66,20088633,D,A,B,B,D,C,C,B,A,D,A,B,B,C,D,A,B,A,B,B,D,C,C,A,B
67,20183680,B,A,A,D,A,A,A,C,A,C,B,B,D,C,B,C,B,D,C,C,D,A,C,A,B
68,20116464,C,C,C,C,A,C,A,D,C,A,C,D,A,C,C,D,C,C,C,B,C,C,C,C,B
69,4211322,C,A,C,C,A,C,C,D,B,D,A,B,B,B,B,B,A,A,C,D,A,C,C,C,D
70,20116472,C,B,A,B,B,C,C,B,B,D,C,D,D,C,C,D,C,B,B,C,A,C,D,B,D
71,19880778,D,B,B,B,B,C,A,A,A,D,B,A,B,C,B,A,B,B,B,B,B,D,B,A,D
72,20116467,B,B,A,C,B,B,B,C,B,B,C,D,B,B,D,D,C,C,C,A,B,C,D,B,C
73,20113901,A,A,C,B,B,C,B,C,A,A,A,C,C,B,C,B,C,A,A,B,D,C,A,A,B
75,19980868,D,B,C,B,B,A,A,C,A,D,A,C,A,A,D,C,B,A,D,C,C,D,A,D,B
76,19854630,C,D,B,A,A,C,C,B,D,B,A,C,C,A,C,C,B,B,A,C,B,B,B,A,B
77,6728135,D,A,C,A,A,A,D,D,A,A,D,D,D,A,B,C,A,D,D,B,D,B,A,A,D
78,19854724,A,C,B,A,D,A,C,A,D,A,A,B,D,A,B,B,A,D,A,C,D,C,C,A,A
79,10225714,,B,,,,,,,C,C,,,,A,,,,,,,,,,,
82,3168401,B,B,B,C,C,C,C,C,B,B,A,C,B,D,B,B,C,C,B,C,C,C,B,B,C
83,20005752,B,B,C,B,A,A,A,B,A,D,D,B,A,C,B,D,D,C,B,C,D,D,C,B,B
84,20005700,C,C,D,C,A,A,D,A,C,B,A,A,D,A,C,A,C,A,C,B,A,C,A,A,C
85,10221767,A,B,D,C,B,C,A,D,C,B,C,C,C,A,C,D,B,B,B,C,D,C,A,D,C
86,7092393,B,B,A,A,B,A,B,A,B,B,B,B,A,B,B,B,B,A,B,A,B,A,B,A,A
87,19864500,B,C,B,B,B,B,A,D,D,B,B,D,A,B,D,B,C,D,A,C,C,A,C,C,B
88,19981525,,A,D,,A,C,B,,C,,D,C,A,,,D,A,C,D,C,D,D,,,
89,19883271,B,A,D,D,A,C,B,B,A,B,D,A,B,C,B,C,B,C,B,C,D,A,C,B,B
90,20109593,A,B,B,B,C,B,A,B,A,B,D,B,C,B,B,A,A,B,A,C,A,C,C,C,C
91,19894428,B,,,A,,,,,,,,,,A,B,,,,,,D,,D,,
93,7092132,B,C,B,D,B,C,B,B,B,B,B,D,A,C,C,A,C,D,B,C,B,C,C,C,B
94,19864564,C,A,B,A,B,C,C,B,C,B,C,B,B,C,B,A,C,B,B,A,C,A,C,A,B
95,5583881,A,A,B,A,D,C,B,B,A,C,B,B,C,A,B,D,A,D,D,B,B,A,C,A,D
96,7362859,C,B,D,C,B,C,C,D,B,B,C,C,D,C,B,D,C,D,B,C,B,D,B,C,D
97,10269737,B,C,D,D,A,C,A,B,A,C,D,C,A,A,B,A,A,D,D,C,D,A,C,C,B
98,19932852,A,D,C,A,D,C,D,D,D,C,A,C,D,A,A,C,C,C,C,C,D,D,C,A,B
99,19985426,D,C,B,C,A,B,B,C,D,D,C,B,B,D,D,B,C,B,C,B,B,A,C,D,C
100,19981267,B,,D,,A,C,B,B,A,,D,C,,A,,,,,A,C,,,C,,B
101,20360464,B,C,D,D,A,C,A,B,A,C,D,C,A,A,B,A,A,D,D,C,D,A,C,C,B
102,3853050,B,C,D,D,A,B,A,A,A,C,D,C,A,A,B,A,A,D,D,C,D,A,C,C,B
103,20029687,C,A,B,B,B,C,A,B,C,B,C,A,A,A,B,B,B,D,A,B,D,C,D,B,C
105,2727110,C,B,B,B,D,B,D,D,D,B,D,B,B,B,B,B,B,B,C,C,D,C,B,A,C
106,10274178,A,C,D,A,A,C,A,B,A,D,C,C,C,A,B,B,A,B,C,B,D,A,B,C,B
107,20010222,B,A,A,A,A,C,D,B,A,A,C,A,A,A,A,A,D,B,B,A,B,A,A,A,C
108,20010223,A,A,A,A,A,D,B,A,B,A,B,D,D,B,B,B,C,B,C,B,B,C,B,B,A
109,20010227,C,A,C,C,D,C,D,C,B,D,B,B,B,C,B,C,B,B,C,B,D,D,C,B,C
110,20236108,C,B,D,B,C,C,C,A,D,C,B,C,B,B,B,B,C,B,C,C,C,D,B,C,C
111,20010232,A,A,A,A,A,C,D,A,C,B,D,D,D,A,B,A,C,A,B,D,C,A,B,D,C
113,20016138,C,C,B,B,A,C,B,B,B,B,C,A,B,A,C,B,C,A,B,C,B,A,A,B,B
114,20109548,A,A,D,D,A,C,A,B,B,B,C,C,A,C,A,B,C,D,B,B,A,A,B,A,B
115,19981340,A,A,C,A,A,D,A,D,B,B,C,A,B,C,D,A,A,C,D,B,D,B,B,A,D
116,4699655,B,A,A,A,A,C,C,B,A,D,D,C,A,B,B,A,B,C,A,B,A,A,C,B,C
117,20045304,A,A,D,D,C,C,B,C,D,C,C,D,C,B,A,B,C,A,C,B,B,B,C,A,B
118,19800228,B,B,B,C,A,C,B,C,B,C,C,A,C,B,B,B,C,C,A,B,D,A,A,B,B
119,20134207,B,C,C,B,C,B,B,D,C,B,A,B,C,B,B,C,B,B,B,A,C,B,A,B,B
120,3167650,,,,,,,,,,,,,,,,,,,,,,,,,
121,19845850,B,A,D,D,A,C,A,B,B,D,D,C,A,C,B,D,A,D,C,C,C,A,C,D,B
124,20141756,A,A,A,B,A,D,D,D,D,C,C,A,B,C,A,A,C,A,A,A,A,D,D,A,A
125,4473216,B,C,B,A,A,A,B,A,A,B,B,B,C,A,C,A,A,A,B,A,C,A,A,B,A
126,10274540,B,A,C,C,D,B,B,D,A,C,B,B,B,C,B,C,B,A,C,C,D,C,B,C,A
127,20132206,B,C,A,D,B,A,B,B,B,A,A,B,C,B,A,D,A,B,B,C,A,B,C,A,B
128,19800268,A,A,C,D,C,D,A,C,D,D,C,B,C,C,D,D,C,B,D,C,A,A,C,B,D
130,20162412,B,C,A,C,D,C,D,C,C,C,B,B,B,C,B,B,C,B,D,B,A,B,C,B,B
131,3168633,B,B,D,B,A,B,C,A,D,C,C,B,B,C,A,A,B,D,A,A,B,A,B,C,A
132,20164653,B,D,D,A,A,C,B,D,D,B,D,D,C,A,B,D,A,D,B,C,D,A,B,B,B
133,20162405,B,C,D,C,A,D,A,B,A,D,D,C,D,B,B,D,A,D,A,C,D,A,C,A,B
134,19877076,B,C,D,C,C,C,C,D,D,C,A,C,C,A,D,C,C,B,B,A,C,C,B,C,D
136,19830378,A,D,A,C,A,B,C,D,C,D,C,C,A,A,C,D,A,A,B,C,D,D,A,A,C
137,19835445,B,C,B,A,B,C,D,C,C,B,B,D,C,C,C,C,C,C,B,B,B,C,B,B,B
138,5868584,C,B,D,D,A,B,A,B,A,D,D,A,B,C,D,A,D,C,B,C,B,D,A,B,B
139,19968045,A,C,D,A,C,C,B,D,B,A,D,A,A,B,A,A,A,A,A,A,D,A,C,A,A
140,19833093,C,B,B,D,B,B,B,C,A,B,A,B,D,C,B,D,C,A,B,A,C,B,B,B,B
141,20128385,B,C,D,B,A,C,A,B,A,B,D,C,C,B,B,B,B,D,B,B,D,A,C,D,B
142,19988975,A,A,D,D,A,C,C,A,A,B,D,C,A,B,C,C,A,D,D,C,D,B,C,D,D
143,20409991,B,B,D,D,B,D,C,B,C,C,B,A,C,B,B,A,C,C,A,C,A,C,C,D,D
144,19977673,B,C,D,B,,C,A,B,A,B,D,,,B,B,B,A,,D,C,D,A,C,C,B
145,5826112,B,D,D,D,A,C,C,B,A,B,D,D,A,B,B,B,B,D,A,C,D,A,C,C,B
146,5064788,B,B,B,B,A,B,A,C,A,C,C,B,B,C,C,B,C,C,C,B,A,B,C,B,B
147,19831868,B,D,C,D,A,C,A,B,A,C,D,D,A,B,B,A,A,C,B,C,D,A,C,C,D
148,5064801,D,A,B,A,A,C,A,D,D,D,C,D,D,B,A,C,C,B,A,D,A,A,A,A,A
149,20113210,C,B,A,A,A,C,A,C,C,D,D,C,C,C,B,A,C,D,A,C,C,C,B,B,B
150,20212508,B,C,D,B,A,C,D,B,D,B,B,C,B,B,B,A,C,D,C,B,D,A,C,C,B
152,19755628,C,C,A,B,A,B,D,B,A,B,B,D,A,A,A,B,C,D,C,A,A,A,A,A,A
154,19764605,B,A,D,D,B,C,A,A,A,D,D,A,D,A,A,A,A,A,A,D,A,B,D,D,D
155,10299938,B,B,A,C,A,A,B,C,A,A,C,C,B,B,D,D,A,C,A,C,B,A,C,A,A
156,19855743,D,B,B,C,A,C,A,D,C,C,C,D,A,B,C,C,B,B,B,A,A,D,A,C,D
157,20125684,B,C,C,C,C,C,D,D,D,C,C,C,A,C,D,D,D,A,B,C,A,B,C,B,A
158,7321245,D,B,D,B,A,B,D,C,D,C,B,A,C,D,C,D,B,B,D,C,D,C,C,B,C
159,19832458,B,C,D,D,A,C,A,B,A,D,D,C,A,B,B,C,A,C,D,C,D,A,C,C,B
160,20156704,B,D,D,D,A,C,A,B,D,D,C,B,D,B,B,C,C,D,C,C,D,A,C,C,B
161,3635023,C,C,B,C,D,A,B,D,B,B,A,A,D,B,C,A,A,B,A,B,C,D,D,D,A
162,6136638,D,D,B,C,C,A,C,D,D,A,D,D,C,C,B,C,C,D,D,C,D,B,B,B,D
163,19842734,A,D,B,A,B,A,C,A,A,B,B,C,B,B,B,B,C,C,C,B,B,B,C,A,A
164,19834445,B,D,D,C,A,B,D,C,A,B,C,D,A,B,D,C,A,A,B,A,A,D,A,C,B
165,19748154,A,B,C,B,D,B,B,A,D,A,C,D,B,B,A,A,C,A,D,A,B,B,B,C,D
166,20125637,B,A,C,C,B,C,C,D,C,C,A,B,A,C,A,D,A,C,D,C,C,B,C,D,C
167,19871756,A,C,B,C,C,D,C,B,C,C,C,C,D,C,C,C,B,B,D,B,D,C,B,C,C
168,19837542,B,A,C,A,B,B,A,B,C,A,A,C,B,A,B,B,A,A,C,B,D,A,A,A,B
169,20125666,B,C,D,D,B,C,A,A,A,D,D,C,D,A,B,B,A,D,C,C,C,A,C,C,B
170,20107888,A,B,A,D,A,A,B,D,C,D,D,A,B,C,D,B,C,D,A,A,C,A,B,B,A
171,19830907,B,D,D,C,D,B,A,C,D,C,D,C,D,A,A,B,C,A,C,C,D,A,B,B,D
172,19953581,D,A,A,A,C,C,D,D,D,B,A,D,D,C,A,D,B,C,B,D,B,D,A,A,A
173,19848224,D,A,B,D,A,A,B,B,C,B,C,D,D,C,C,A,A,A,A,C,A,B,C,B,C
174,19837566,A,C,B,B,D,D,A,C,A,B,B,D,B,C,C,B,B,B,C,C,D,C,C,B,B
175,19836803,A,B,D,B,A,B,D,C,B,A,A,A,D,A,B,A,B,D,D,C,D,C,D,C,C
176,20206905,B,B,C,C,C,B,C,C,C,C,B,C,C,C,C,C,B,C,B,B,C,C,C,C,C
177,2377686,B,A,A,B,A,C,D,A,D,A,C,C,D,C,D,A,B,A,A,C,A,A,B,A,A
178,19840309,A,C,B,B,B,B,A,C,C,B,A,D,A,C,B,B,B,B,A,A,B,A,C,A,C
179,6867985,A,C,B,C,C,A,A,A,A,D,B,C,B,A,D,A,C,A,D,C,B,D,D,B,C
180,19835577,B,C,B,A,C,C,B,C,B,B,C,B,B,B,B,D,A,B,B,A,B,C,C,A,B
181,19859839,A,B,C,A,C,A,A,C,A,B,C,D,D,A,B,D,C,D,C,C,A,A,B,B,C
182,20194944,,,,,,,,,,,C,,,,,,,,,,,,B,,
183,20052939,D,A,C,B,B,B,C,C,C,C,C,D,B,A,A,C,C,A,C,C,C,C,C,A,B
184,19927730,B,C,C,B,B,B,A,B,B,B,C,B,B,B,A,A,A,A,B,C,C,D,C,B,B
185,7280823,C,A,B,D,D,A,C,A,B,B,C,C,C,B,C,B,B,D,C,A,D,A,C,C,C
186,19851978,A,A,A,A,A,B,A,D,A,A,D,C,A,B,B,D,D,B,D,D,A,D,B,B,C
187,20113961,B,A,A,D,A,A,B,A,A,A,A,A,A,A,B,A,A,B,C,B,B,D,A,B,A
188,19827155,B,D,D,C,C,C,D,D,D,A,A,D,D,A,B,A,A,A,D,B,D,C,D,B,B
189,19920528,B,D,C,C,C,C,C,D,C,C,C,A,B,B,C,C,C,C,C,C,B,B,C,A,B
190,19831717,C,B,B,B,A,C,C,D,B,A,D,C,B,B,B,D,B,B,C,C,C,B,D,B,C
191,10414057,A,A,C,A,A,C,A,B,A,A,D,A,B,B,B,A,C,A,B,C,B,A,A,A,D
192,10358480,B,B,D,C,A,C,C,B,D,A,D,B,B,B,B,D,C,B,A,C,C,A,B,C,A
195,19832513,A,A,A,D,B,C,C,C,A,D,C,D,B,A,B,C,C,B,B,C,B,D,B,B,B
196,19833094,A,A,B,A,A,B,A,B,C,B,A,B,C,A,C,A,C,D,B,B,A,A,C,B,B
197,19833308,B,A,D,B,A,C,A,B,A,C,D,D,D,A,B,B,D,C,B,C,D,A,C,C,B
198,19830477,C,B,C,B,D,D,A,C,B,B,B,B,A,A,C,D,D,A,A,A,D,A,D,A,C
199,19832744,A,C,D,D,A,A,A,C,A,A,D,D,D,B,C,B,A,C,C,B,D,A,C,D,B
200,20360003,A,A,A,A,A,A,B,A,A,B,D,A,B,B,A,B,C,A,B,A,A,A,B,B,B
201,5065295,A,D,C,B,C,A,A,C,C,D,B,D,D,D,A,A,A,A,C,D,B,C,C,C,C
202,4657815,A,D,D,C,B,D,C,B,C,D,D,C,D,D,A,C,C,B,D,A,D,D,D,D,C
203,19920618,B,B,D,D,A,C,C,B,A,D,D,C,D,A,B,D,B,C,D,C,D,A,D,B,B
204,19831099,C,A,D,A,A,C,A,B,B,B,C,B,B,C,D,C,A,C,B,C,A,A,D,A,C
205,19831098,B,B,D,B,C,B,C,D,A,B,C,A,C,B,C,B,A,B,A,B,B,A,D,B,A
206,6867887,D,A,B,A,A,A,D,B,A,C,A,D,B,C,B,B,B,D,B,A,A,D,C,C,A
207,19899764,A,C,D,B,D,D,A,C,D,D,A,C,C,A,D,A,C,B,C,B,B,C,B,A,D
208,19838926,C,A,B,B,D,D,D,C,D,A,C,A,A,B,A,C,D,C,D,D,D,B,C,A,B
209,19838940,D,B,C,C,B,C,A,D,B,C,D,B,D,B,B,D,C,D,A,D,B,C,C,B,B
210,19838949,D,D,B,D,D,A,B,D,B,B,B,D,B,B,B,B,A,B,B,D,D,B,D,B,B
211,19879502,C,A,D,D,A,B,D,C,D,C,B,D,B,B,A,D,C,A,D,B,D,D,C,B,A
212,19831802,B,B,A,A,A,B,C,B,D,A,C,B,B,C,A,C,B,D,A,C,C,C,C,B,C
213,20277585,B,C,D,D,A,D,A,B,A,D,C,D,A,A,B,A,A,D,B,C,D,A,C,C,C
214,19862691,C,B,C,C,C,B,D,A,C,B,D,B,C,C,A,B,C,A,B,C,B,A,B,A,B
216,19881569,D,C,D,D,A,C,C,B,A,C,C,C,C,B,B,B,C,A,C,D,A,A,C,D,A
218,19708531,A,B,D,B,B,A,C,B,A,B,C,B,B,B,B,B,C,C,B,B,A,C,A,B,B
219,3102430,B,C,D,D,A,C,A,A,A,B,D,C,A,A,B,A,A,C,B,C,C,A,C,A,B
220,20156861,B,B,A,D,C,B,B,B,B,C,B,B,B,A,D,A,C,C,B,A,C,B,B,C,A
221,20141867,A,B,D,D,D,D,D,B,D,B,D,D,D,C,A,C,B,C,C,B,A,D,B,B,C
222,4301576,D,C,D,A,D,A,C,D,D,C,C,C,D,B,B,A,B,D,C,C,B,C,C,C,D
223,19876796,D,B,C,A,D,C,D,B,D,D,C,C,B,B,B,C,D,C,B,A,D,D,D,D,C
224,19832475,A,B,D,D,B,C,C,B,D,B,D,B,B,C,C,D,C,B,A,C,A,B,A,B,D
226,20029480,B,B,B,A,A,C,A,C,A,C,B,D,B,B,C,B,C,B,A,B,B,D,B,B,A
227,6110025,D,B,C,B,B,D,A,D,B,D,D,C,D,B,B,B,B,C,C,D,D,D,D,D,C
228,19827763,B,B,B,C,A,B,A,A,B,B,C,B,B,B,A,A,C,B,A,A,B,C,B,B,A
229,19827743,B,D,D,D,A,C,C,B,B,D,D,C,A,B,B,B,B,A,B,C,D,A,C,C,B
230,10342966,D,C,D,C,C,C,D,B,D,D,C,C,D,A,B,D,B,D,C,C,D,A,C,B,A
231,19831685,B,B,C,B,C,C,A,C,B,B,A,A,C,B,C,D,A,B,C,C,D,C,B,B,B
232,19842785,C,B,B,D,B,C,C,C,A,D,B,D,C,C,C,D,C,D,B,C,D,C,A,A,A
233,10301819,C,A,B,D,C,B,D,D,A,B,B,B,C,B,A,A,A,C,A,B,A,A,B,B,C
235,10329500,A,A,D,B,B,D,C,A,C,B,A,B,B,B,A,D,C,A,A,A,B,A,C,A,B
236,10339153,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
237,20023335,B,C,D,D,A,C,B,B,B,B,D,C,A,B,B,A,A,C,D,C,D,D,C,C,B
238,20153205,A,A,A,D,A,C,A,B,A,D,C,A,C,C,C,D,A,B,B,B,B,B,C,A,B
239,20153299,C,D,B,B,D,C,D,D,A,A,D,D,D,B,A,D,B,D,B,B,D,C,B,B,D
240,19986300,B,C,B,B,A,A,A,B,A,A,B,A,B,B,A,B,C,A,A,A,A,A,C,B,A
241,19877265,D,C,C,C,C,B,C,C,C,C,B,B,B,B,B,B,C,D,A,C,C,C,B,B,B
243,19877299,A,B,C,A,A,B,D,C,D,A,A,A,C,A,A,C,C,B,C,A,D,C,C,D,D
244,7281530,A,D,C,B,B,C,A,C,C,A,B,A,D,C,A,A,B,C,B,B,C,C,A,B,C
245,20257191,D,B,D,D,A,D,A,B,B,B,A,C,A,D,B,B,B,A,B,C,C,D,C,A,A
246,20257183,A,D,D,A,A,D,C,D,C,C,C,D,C,A,D,A,C,A,A,B,A,A,A,B,A
247,19878664,C,A,B,B,A,D,C,A,A,C,C,B,B,B,A,C,C,C,A,D,D,B,C,A,B
248,19828916,D,A,B,A,B,B,B,C,B,C,B,B,B,A,A,B,A,A,A,A,B,A,C,A,B
249,20168574,C,A,D,A,A,C,B,B,A,D,C,C,D,A,B,B,A,C,A,B,D,A,C,B,D
250,20178786,B,A,D,D,A,C,C,B,D,D,D,C,D,C,B,A,C,D,A,C,D,B,C,C,B
251,20047251,D,A,B,C,B,D,C,B,A,D,C,B,C,C,C,A,C,D,D,D,C,A,C,B,D
252,19933809,B,C,D,D,D,A,D,B,A,C,C,A,D,C,B,B,C,D,B,C,C,D,C,C,B
253,19829626,B,A,C,B,A,D,C,C,D,C,C,D,D,D,B,A,C,B,A,B,B,A,D,B,A
255,19933871,D,A,B,,A,,,C,,A,C,A,,B,B,C,,,,,B,A,,B,
256,19838333,C,C,C,D,B,C,D,C,A,B,D,C,C,B,C,B,C,C,C,C,D,C,D,A,C
257,19894185,A,C,D,A,B,B,B,D,B,D,B,C,B,B,B,B,C,B,A,A,C,D,A,A,B
259,19829130,D,B,B,D,B,C,B,A,C,C,C,A,D,B,D,A,C,D,A,B,B,A,C,B,B
260,19838357,C,D,C,A,B,D,C,C,B,B,A,B,C,C,A,D,A,C,B,B,C,A,C,C,C
261,20122631,B,B,C,B,A,C,B,B,D,B,D,C,A,B,B,B,C,C,D,C,C,D,C,C,B
262,19869628,D,B,D,A,A,D,A,C,A,C,C,D,B,A,D,D,C,A,B,D,A,A,A,D,B
263,20382545,B,B,D,C,D,D,A,A,B,A,B,D,B,B,B,D,B,A,A,A,D,A,D,A,A
264,19830016,B,B,D,D,C,C,A,B,D,C,D,C,C,C,B,C,C,D,A,C,A,A,C,C,B
265,19967239,B,C,D,B,A,C,A,B,C,B,D,C,A,A,A,C,B,D,C,B,D,A,C,C,B
267,20013792,B,B,D,B,A,C,A,B,A,D,C,C,C,B,A,B,A,D,B,C,A,B,C,B,A
268,20273362,D,A,B,D,B,D,D,C,A,B,A,B,B,B,A,B,B,D,D,D,D,B,B,A,D
269,19836568,A,D,C,C,D,B,A,C,D,D,C,C,D,B,C,D,A,A,D,D,C,D,C,D,B
